year,age_range,male,female,total
2019,0-4,775,764,1539
2019,5-9,765,706,1471
2019,10-14,797,680,1477
2019,15-19,1037,939,1976
2019,20-24,1210,1033,2243
2019,25-29,1252,1184,2436
2019,30-34,1162,1158,2320
2019,35-39,1406,1418,2824
2019,40-44,1287,1257,2544
2019,45-49,1178,1079,2257
2019,50-54,1187,1110,2297
2019,55-59,1232,1231,2463
2019,60-64,1095,1116,2211
2019,65-69,872,974,1846
2019,70-74,561,581,1142
2019,75-79,443,507,950
2019,80-84,323,444,767
2019,85-89,161,257,418
2019,90-94,52,88,140
2019,95-99,5,23,28
2019,100+,0,2,2
2020,0-4,772,752,1524
2020,5-9,775,746,1521
2020,10-14,758,632,1390
2020,15-19,974,883,1857
2020,20-24,1220,1044,2264
2020,25-29,1206,1121,2327
2020,30-34,1186,1166,2352
2020,35-39,1378,1395,2773
2020,40-44,1309,1288,2597
2020,45-49,1179,1109,2288
2020,50-54,1181,1078,2259
2020,55-59,1214,1239,2453
2020,60-64,1097,1139,2236
2020,65-69,967,1002,1969
2020,70-74,583,650,1233
2020,75-79,431,479,910
2020,80-84,326,440,766
2020,85-89,172,284,456
2020,90-94,55,92,147
2020,95-99,11,30,41
2020,100+,0,0,0
2021,0-4,787,736,1523
2021,5-9,741,756,1497
2021,10-14,748,633,1381
2021,15-19,921,838,1759
2021,20-24,1177,1016,2193
2021,25-29,1219,1102,2321
2021,30-34,1214,1156,2370
2021,35-39,1328,1333,2661
2021,40-44,1313,1340,2653
2021,45-49,1216,1138,2354
2021,50-54,1171,1076,2247
2021,55-59,1153,1191,2344
2021,60-64,1155,1180,2335
2021,65-69,959,1032,1991
2021,70-74,666,738,1404
2021,75-79,415,441,856
2021,80-84,352,452,804
2021,85-89,173,293,466
2021,90-94,66,108,174
2021,95-99,12,28,40
2021,100+,0,0,0
2022,0-4,769,731,1500
2022,5-9,747,728,1475
2022,10-14,760,688,1448
2022,15-19,875,758,1633
2022,20-24,1102,996,2098
2022,25-29,1253,1085,2338
2022,30-34,1229,1178,2407
2022,35-39,1266,1276,2542
2022,40-44,1322,1366,2688
2022,45-49,1247,1157,2404
2022,50-54,1146,1098,2244
2022,55-59,1164,1143,2307
2022,60-64,1154,1213,2367
2022,65-69,1008,995,2003
2022,70-74,699,865,1564
2022,75-79,418,431,849
2022,80-84,354,443,797
2022,85-89,179,319,498
2022,90-94,73,111,184
2022,95-99,15,31,46
2022,100+,0,0,0
2023,0-4,756,699,1455
2023,5-9,763,737,1500
2023,10-14,754,705,1459
2023,15-19,820,717,1537
2023,20-24,1098,976,2074
2023,25-29,1209,1059,2268
2023,30-34,1247,1177,2424
2023,35-39,1202,1212,2414
2023,40-44,1350,1406,2756
2023,45-49,1282,1217,2499
2023,50-54,1129,1065,2194
2023,55-59,1168,1148,2316
2023,60-64,1157,1188,2345
2023,65-69,1004,1054,2058
2023,70-74,763,865,1628
2023,75-79,421,474,895
2023,80-84,355,450,805
2023,85-89,191,310,501
2023,90-94,83,141,224
2023,95-99,17,31,48
2023,100+,0,0,0
2024,0-4,733,681,1414
2024,5-9,775,764,1539
2024,10-14,765,706,1471
2024,15-19,797,680,1477
2024,20-24,1037,939,1976
2024,25-29,1210,1033,2243
2024,30-34,1252,1184,2436
2024,35-39,1161,1158,2319
2024,40-44,1383,1418,2801
2024,45-49,1262,1257,2519
2024,50-54,1151,1074,2225
2024,55-59,1140,1087,2227
2024,60-64,1172,1206,2378
2024,65-69,1019,1081,2100
2024,70-74,780,920,1700
2024,75-79,470,527,997
2024,80-84,331,421,752
2024,85-89,211,323,534
2024,90-94,82,150,232
2024,95-99,18,33,51
2024,100+,0,0,0
2025,0-4,741,688,1429
2025,5-9,772,752,1524
2025,10-14,775,746,1521
2025,15-19,758,632,1390
2025,20-24,974,883,1857
2025,25-29,1220,1044,2264
2025,30-34,1206,1121,2327
2025,35-39,1186,1166,2352
2025,40-44,1357,1395,2752
2025,45-49,1284,1288,2572
2025,50-54,1154,1104,2258
2025,55-59,1135,1056,2191
2025,60-64,1158,1214,2372
2025,65-69,1021,1103,2124
2025,70-74,866,947,1813
2025,75-79,489,591,1080
2025,80-84,322,399,721
2025,85-89,213,321,534
2025,90-94,87,167,254
2025,95-99,20,36,56
2025,100+,0,0,0
2026,0-4,744,691,1435
2026,5-9,787,736,1523
2026,10-14,741,756,1497
2026,15-19,748,633,1381
2026,20-24,921,838,1759
2026,25-29,1177,1016,2193
2026,30-34,1219,1102,2321
2026,35-39,1214,1156,2370
2026,40-44,1309,1333,2642
2026,45-49,1288,1340,2628
2026,50-54,1190,1135,2325
2026,55-59,1127,1053,2180
2026,60-64,1101,1166,2267
2026,65-69,1079,1145,2224
2026,70-74,859,975,1834
2026,75-79,561,673,1234
2026,80-84,312,369,681
2026,85-89,230,330,560
2026,90-94,89,171,260
2026,95-99,25,43,68
2026,100+,0,0,0
2027,0-4,739,686,1425
2027,5-9,769,731,1500
2027,10-14,747,728,1475
2027,15-19,760,688,1448
2027,20-24,875,758,1633
2027,25-29,1102,996,2098
2027,30-34,1253,1085,2338
2027,35-39,1229,1178,2407
2027,40-44,1249,1276,2525
2027,45-49,1297,1366,2663
2027,50-54,1221,1154,2375
2027,55-59,1102,1074,2176
2027,60-64,1112,1118,2230
2027,65-69,1079,1177,2256
2027,70-74,906,943,1849
2027,75-79,590,789,1379
2027,80-84,315,363,678
2027,85-89,230,325,555
2027,90-94,93,184,277
2027,95-99,28,46,74
2027,100+,0,0,0
2028,0-4,734,682,1416
2028,5-9,756,699,1455
2028,10-14,763,737,1500
2028,15-19,754,705,1459
2028,20-24,820,717,1537
2028,25-29,1098,976,2074
2028,30-34,1209,1059,2268
2028,35-39,1247,1177,2424
2028,40-44,1186,1212,2398
2028,45-49,1325,1406,2731
2028,50-54,1254,1211,2465
2028,55-59,1087,1044,2131
2028,60-64,1116,1123,2239
2028,65-69,1082,1153,2235
2028,70-74,905,999,1904
2028,75-79,643,787,1430
2028,80-84,319,404,723
2028,85-89,231,331,562
2028,90-94,100,180,280
2028,95-99,31,58,89
2028,100+,0,0,0
2029,0-4,728,677,1405
2029,5-9,733,681,1414
2029,10-14,775,764,1539
2029,15-19,765,706,1471
2029,20-24,797,680,1477
2029,25-29,1037,939,1976
2029,30-34,1210,1033,2243
2029,35-39,1251,1184,2435
2029,40-44,1146,1158,2304
2029,45-49,1358,1418,2776
2029,50-54,1233,1249,2482
2029,55-59,1108,1054,2162
2029,60-64,1089,1062,2151
2029,65-69,1097,1172,2269
2029,70-74,918,1026,1944
2029,75-79,659,838,1497
2029,80-84,358,450,808
2029,85-89,215,310,525
2029,90-94,110,188,298
2029,95-99,31,59,90
2029,100+,0,0,0
2030,0-4,721,671,1392
2030,5-9,741,688,1429
2030,10-14,772,752,1524
2030,15-19,775,746,1521
2030,20-24,758,632,1390
2030,25-29,974,883,1857
2030,30-34,1220,1044,2264
2030,35-39,1205,1121,2326
2030,40-44,1170,1166,2336
2030,45-49,1332,1394,2726
2030,50-54,1253,1278,2531
2030,55-59,1110,1083,2193
2030,60-64,1084,1031,2115
2030,65-69,1082,1180,2262
2030,70-74,921,1047,1968
2030,75-79,732,863,1595
2030,80-84,371,504,875
2030,85-89,206,293,499
2030,90-94,111,188,299
2030,95-99,33,67,100
2030,100+,0,0,0
2031,0-4,713,664,1377
2031,5-9,744,691,1435
2031,10-14,787,736,1523
2031,15-19,741,756,1497
2031,20-24,748,633,1381
2031,25-29,921,838,1759
2031,30-34,1177,1016,2193
2031,35-39,1219,1102,2321
2031,40-44,1197,1156,2353
2031,45-49,1284,1333,2617
2031,50-54,1258,1328,2586
2031,55-59,1144,1111,2255
2031,60-64,1075,1028,2103
2031,65-69,1030,1133,2163
2031,70-74,972,1088,2060
2031,75-79,726,887,1613
2031,80-84,428,571,999
2031,85-89,200,272,472
2031,90-94,119,193,312
2031,95-99,33,67,100
2031,100+,0,0,0
2032,0-4,701,654,1355
2032,5-9,739,686,1425
2032,10-14,769,731,1500
2032,15-19,747,728,1475
2032,20-24,760,688,1448
2032,25-29,875,758,1633
2032,30-34,1102,996,2098
2032,35-39,1252,1085,2337
2032,40-44,1212,1178,2390
2032,45-49,1224,1275,2499
2032,50-54,1268,1352,2620
2032,55-59,1173,1130,2303
2032,60-64,1051,1049,2100
2032,65-69,1041,1086,2127
2032,70-74,972,1118,2090
2032,75-79,764,859,1623
2032,80-84,449,670,1119
2032,85-89,201,268,469
2032,90-94,118,189,307
2032,95-99,34,72,106
2032,100+,0,0,0
2033,0-4,689,643,1332
2033,5-9,734,682,1416
2033,10-14,756,699,1455
2033,15-19,763,737,1500
2033,20-24,754,705,1459
2033,25-29,820,717,1537
2033,30-34,1098,976,2074
2033,35-39,1209,1059,2268
2033,40-44,1229,1177,2406
2033,45-49,1161,1212,2373
2033,50-54,1295,1390,2685
2033,55-59,1205,1186,2391
2033,60-64,1037,1019,2056
2033,65-69,1045,1091,2136
2033,70-74,976,1095,2071
2033,75-79,763,910,1673
2033,80-84,491,668,1159
2033,85-89,204,302,506
2033,90-94,120,193,313
2033,95-99,37,70,107
2033,100+,0,0,0
2034,0-4,675,631,1306
2034,5-9,728,677,1405
2034,10-14,733,681,1414
2034,15-19,775,764,1539
2034,20-24,765,706,1471
2034,25-29,797,680,1477
2034,30-34,1037,939,1976
2034,35-39,1210,1033,2243
2034,40-44,1234,1184,2418
2034,45-49,1121,1158,2279
2034,50-54,1324,1401,2725
2034,55-59,1187,1224,2411
2034,60-64,1057,1029,2086
2034,65-69,1020,1033,2053
2034,70-74,988,1114,2102
2034,75-79,772,935,1707
2034,80-84,502,710,1212
2034,85-89,233,337,570
2034,90-94,110,180,290
2034,95-99,41,73,114
2034,100+,0,0,0
2035,0-4,662,618,1280
2035,5-9,721,671,1392
2035,10-14,741,688,1429
2035,15-19,772,752,1524
2035,20-24,775,746,1521
2035,25-29,758,632,1390
2035,30-34,974,883,1857
2035,35-39,1220,1044,2264
2035,40-44,1190,1121,2311
2035,45-49,1145,1166,2311
2035,50-54,1298,1379,2677
2035,55-59,1208,1253,2461
2035,60-64,1060,1058,2118
2035,65-69,1018,1004,2022
2035,70-74,977,1123,2100
2035,75-79,779,958,1737
2035,80-84,560,732,1292
2035,85-89,243,381,624
2035,90-94,104,172,276
2035,95-99,41,77,118
2035,100+,0,0,0
2036,0-4,649,607,1256
2036,5-9,713,664,1377
2036,10-14,744,691,1435
2036,15-19,787,736,1523
2036,20-24,741,756,1497
2036,25-29,748,633,1381
2036,30-34,921,838,1759
2036,35-39,1177,1016,2193
2036,40-44,1204,1102,2306
2036,45-49,1172,1156,2328
2036,50-54,1251,1320,2571
2036,55-59,1212,1303,2515
2036,60-64,1094,1086,2180
2036,65-69,1010,1003,2013
2036,70-74,933,1079,2012
2036,75-79,827,999,1826
2036,80-84,559,756,1315
2036,85-89,284,433,717
2036,90-94,102,161,263
2036,95-99,45,79,124
2036,100+,0,0,0
2037,0-4,637,595,1232
2037,5-9,701,654,1355
2037,10-14,739,686,1425
2037,15-19,769,731,1500
2037,20-24,747,728,1475
2037,25-29,760,688,1448
2037,30-34,875,758,1633
2037,35-39,1102,996,2098
2037,40-44,1238,1085,2323
2037,45-49,1187,1178,2365
2037,50-54,1194,1266,2460
2037,55-59,1220,1327,2547
2037,60-64,1123,1105,2228
2037,65-69,990,1023,2013
2037,70-74,946,1037,1983
2037,75-79,830,1027,1857
2037,80-84,590,737,1327
2037,85-89,298,510,808
2037,90-94,104,162,266
2037,95-99,44,79,123
2037,100+,0,0,0
2038,0-4,624,584,1208
2038,5-9,689,643,1332
2038,10-14,734,682,1416
2038,15-19,756,699,1455
2038,20-24,763,737,1500
2038,25-29,754,705,1459
2038,30-34,820,717,1537
2038,35-39,1098,976,2074
2038,40-44,1196,1059,2255
2038,45-49,1204,1177,2381
2038,50-54,1135,1206,2341
2038,55-59,1246,1365,2611
2038,60-64,1155,1161,2316
2038,65-69,977,994,1971
2038,70-74,951,1042,1993
2038,75-79,835,1009,1844
2038,80-84,591,785,1376
2038,85-89,327,510,837
2038,90-94,108,189,297
2038,95-99,45,81,126
2038,100+,0,0,0
2039,0-4,613,574,1187
2039,5-9,675,631,1306
2039,10-14,728,677,1405
2039,15-19,733,681,1414
2039,20-24,775,764,1539
2039,25-29,765,706,1471
2039,30-34,797,680,1477
2039,35-39,1037,939,1976
2039,40-44,1199,1033,2232
2039,45-49,1209,1184,2393
2039,50-54,1096,1156,2252
2039,55-59,1277,1376,2653
2039,60-64,1138,1199,2337
2039,65-69,999,1004,2003
2039,70-74,929,989,1918
2039,75-79,847,1029,1876
2039,80-84,602,810,1412
2039,85-89,336,545,881
2039,90-94,125,213,338
2039,95-99,41,75,116
2039,100+,0,0,0
2040,0-4,600,563,1163
2040,5-9,662,618,1280
2040,10-14,721,671,1392
2040,15-19,741,688,1429
2040,20-24,772,752,1524
2040,25-29,775,746,1521
2040,30-34,758,632,1390
2040,35-39,974,883,1857
2040,40-44,1209,1044,2253
2040,45-49,1165,1121,2286
2040,50-54,1120,1165,2285
2040,55-59,1255,1356,2611
2040,60-64,1158,1228,2386
2040,65-69,1002,1032,2034
2040,70-74,926,962,1888
2040,75-79,837,1037,1874
2040,80-84,608,828,1436
2040,85-89,375,560,935
2040,90-94,129,241,370
2040,95-99,38,72,110
2040,100+,0,0,0
2041,0-4,589,553,1142
2041,5-9,649,607,1256
2041,10-14,713,664,1377
2041,15-19,744,691,1435
2041,20-24,787,736,1523
2041,25-29,741,756,1497
2041,30-34,748,633,1381
2041,35-39,921,838,1759
2041,40-44,1167,1016,2183
2041,45-49,1179,1102,2281
2041,50-54,1147,1156,2303
2041,55-59,1211,1299,2510
2041,60-64,1161,1278,2439
2041,65-69,1034,1060,2094
2041,70-74,919,961,1880
2041,75-79,800,995,1795
2041,80-84,647,863,1510
2041,85-89,376,579,955
2041,90-94,153,273,426
2041,95-99,37,68,105
2041,100+,0,0,0
2042,0-4,580,545,1125
2042,5-9,637,595,1232
2042,10-14,701,654,1355
2042,15-19,739,686,1425
2042,20-24,769,731,1500
2042,25-29,747,728,1475
2042,30-34,760,688,1448
