year,age_range,male,female,total
2019,0-4,2245,1982,4227
2019,5-9,2235,2076,4311
2019,10-14,2303,2132,4435
2019,15-19,2822,2436,5258
2019,20-24,3169,2793,5962
2019,25-29,3223,2917,6140
2019,30-34,3254,3208,6462
2019,35-39,3784,3753,7537
2019,40-44,3549,3419,6968
2019,45-49,2990,2883,5873
2019,50-54,3017,2922,5939
2019,55-59,3133,2925,6058
2019,60-64,2701,2660,5361
2019,65-69,2133,2196,4329
2019,70-74,1239,1341,2580
2019,75-79,974,1189,2163
2019,80-84,780,1069,1849
2019,85-89,360,590,950
2019,90-94,130,256,386
2019,95-99,17,54,71
2019,100+,3,7,10
2020,0-4,2139,1906,4045
2020,5-9,2309,2130,4439
2020,10-14,2215,2017,4232
2020,15-19,2631,2363,4994
2020,20-24,3208,2807,6015
2020,25-29,3172,2843,6015
2020,30-34,3191,3084,6275
2020,35-39,3729,3737,7466
2020,40-44,3690,3553,7243
2020,45-49,2986,2914,5900
2020,50-54,3003,2898,5901
2020,55-59,3117,2903,6020
2020,60-64,2729,2691,5420
2020,65-69,2273,2337,4610
2020,70-74,1378,1506,2884
2020,75-79,928,1086,2014
2020,80-84,798,1094,1892
2020,85-89,387,647,1034
2020,90-94,133,257,390
2020,95-99,24,69,93
2020,100+,0,0,0
2021,0-4,1988,1792,3780
2021,5-9,2362,2158,4520
2021,10-14,2180,1958,4138
2021,15-19,2545,2286,4831
2021,20-24,3111,2737,5848
2021,25-29,3171,2866,6037
2021,30-34,3228,3044,6272
2021,35-39,3518,3617,7135
2021,40-44,3805,3634,7439
2021,45-49,3039,2966,6005
2021,50-54,2972,2874,5846
2021,55-59,3104,2909,6013
2021,60-64,2757,2739,5496
2021,65-69,2407,2404,4811
2021,70-74,1526,1727,3253
2021,75-79,919,1026,1945
2021,80-84,771,1089,1860
2021,85-89,421,690,1111
2021,90-94,144,275,419
2021,95-99,28,76,104
2021,100+,0,0,0
2022,0-4,1855,1668,3523
2022,5-9,2296,2080,4376
2022,10-14,2245,2052,4297
2022,15-19,2451,2179,4630
2022,20-24,2961,2661,5622
2022,25-29,3215,2879,6094
2022,30-34,3235,2988,6223
2022,35-39,3379,3459,6838
2022,40-44,3874,3659,7533
2022,45-49,3144,3134,6278
2022,50-54,2977,2870,5847
2022,55-59,3007,2890,5897
2022,60-64,2904,2820,5724
2022,65-69,2370,2456,4826
2022,70-74,1678,1846,3524
2022,75-79,925,1076,2001
2022,80-84,766,1059,1825
2022,85-89,460,717,1177
2022,90-94,158,294,452
2022,95-99,34,82,116
2022,100+,0,0,0
2023,0-4,1719,1575,3294
2023,5-9,2291,2053,4344
2023,10-14,2229,2047,4276
2023,15-19,2372,2159,4531
2023,20-24,2899,2520,5419
2023,25-29,3184,2848,6032
2023,30-34,3223,2956,6179
2023,35-39,3310,3337,6647
2023,40-44,3815,3713,7528
2023,45-49,3287,3258,6545
2023,50-54,2956,2863,5819
2023,55-59,2936,2877,5813
2023,60-64,2968,2868,5836
2023,65-69,2452,2521,4973
2023,70-74,1795,1970,3765
2023,75-79,978,1104,2082
2023,80-84,748,1042,1790
2023,85-89,472,742,1214
2023,90-94,176,311,487
2023,95-99,39,86,125
2023,100+,0,0,0
2024,0-4,1603,1493,3096
2024,5-9,2245,1982,4227
2024,10-14,2235,2076,4311
2024,15-19,2303,2132,4435
2024,20-24,2822,2436,5258
2024,25-29,3169,2793,5962
2024,30-34,3207,2917,6124
2024,35-39,3228,3206,6434
2024,40-44,3737,3729,7466
2024,45-49,3482,3394,6876
2024,50-54,2908,2858,5766
2024,55-59,2906,2878,5784
2024,60-64,2978,2865,5843
2024,65-69,2514,2571,5085
2024,70-74,1910,2076,3986
2024,75-79,1038,1215,2253
2024,80-84,728,991,1719
2024,85-89,499,775,1274
2024,90-94,181,338,519
2024,95-99,46,93,139
2024,100+,0,0,0
2025,0-4,1551,1445,2996
2025,5-9,2139,1906,4045
2025,10-14,2309,2130,4439
2025,15-19,2215,2017,4232
2025,20-24,2631,2363,4994
2025,25-29,3208,2807,6015
2025,30-34,3157,2843,6000
2025,35-39,3166,3084,6250
2025,40-44,3683,3714,7397
2025,45-49,3621,3528,7149
2025,50-54,2904,2889,5793
2025,55-59,2894,2856,5750
2025,60-64,2965,2845,5810
2025,65-69,2543,2603,5146
2025,70-74,2038,2212,4250
2025,75-79,1156,1367,2523
2025,80-84,696,909,1605
2025,85-89,511,798,1309
2025,90-94,195,373,568
2025,95-99,48,96,144
2025,100+,0,0,0
2026,0-4,1502,1400,2902
2026,5-9,1988,1792,3780
2026,10-14,2362,2158,4520
2026,15-19,2180,1958,4138
2026,20-24,2545,2286,4831
2026,25-29,3111,2737,5848
2026,30-34,3158,2866,6024
2026,35-39,3203,3044,6247
2026,40-44,3475,3597,7072
2026,45-49,3733,3609,7342
2026,50-54,2958,2941,5899
2026,55-59,2865,2833,5698
2026,60-64,2955,2853,5808
2026,65-69,2573,2653,5226
2026,70-74,2161,2278,4439
2026,75-79,1283,1568,2851
2026,80-84,691,861,1552
2026,85-89,495,799,1294
2026,90-94,216,399,615
2026,95-99,51,105,156
2026,100+,0,0,0
2027,0-4,1458,1359,2817
2027,5-9,1855,1668,3523
2027,10-14,2296,2080,4376
2027,15-19,2245,2052,4297
2027,20-24,2451,2179,4630
2027,25-29,2961,2661,5622
2027,30-34,3202,2879,6081
2027,35-39,3210,2988,6198
2027,40-44,3339,3441,6780
2027,45-49,3801,3634,7435
2027,50-54,3062,3109,6171
2027,55-59,2871,2830,5701
2027,60-64,2863,2836,5699
2027,65-69,2712,2734,5446
2027,70-74,2129,2328,4457
2027,75-79,1415,1680,3095
2027,80-84,699,908,1607
2027,85-89,495,778,1273
2027,90-94,237,417,654
2027,95-99,56,114,170
2027,100+,0,0,0
2028,0-4,1416,1320,2736
2028,5-9,1719,1575,3294
2028,10-14,2291,2053,4344
2028,15-19,2229,2047,4276
2028,20-24,2372,2159,4531
2028,25-29,2899,2520,5419
2028,30-34,3172,2848,6020
2028,35-39,3198,2956,6154
2028,40-44,3272,3321,6593
2028,45-49,3743,3688,7431
2028,50-54,3201,3232,6433
2028,55-59,2851,2824,5675
2028,60-64,2798,2823,5621
2028,65-69,2775,2782,5557
2028,70-74,2207,2392,4599
2028,75-79,1516,1795,3311
2028,80-84,744,935,1679
2028,85-89,482,768,1250
2028,90-94,244,432,676
2028,95-99,64,121,185
2028,100+,0,0,0
2029,0-4,1378,1284,2662
2029,5-9,1603,1493,3096
2029,10-14,2245,1982,4227
2029,15-19,2235,2076,4311
2029,20-24,2303,2132,4435
2029,25-29,2822,2436,5258
2029,30-34,3158,2793,5951
2029,35-39,3182,2917,6099
2029,40-44,3192,3192,6384
2029,45-49,3667,3704,7371
2029,50-54,3390,3367,6757
2029,55-59,2806,2819,5625
2029,60-64,2772,2824,5596
2029,65-69,2786,2782,5568
2029,70-74,2266,2442,4708
2029,75-79,1614,1895,3509
2029,80-84,794,1034,1828
2029,85-89,473,733,1206
2029,90-94,257,455,712
2029,95-99,66,133,199
2029,100+,0,0,0
2030,0-4,1345,1254,2599
2030,5-9,1551,1445,2996
2030,10-14,2139,1906,4045
2030,15-19,2309,2130,4439
2030,20-24,2215,2017,4232
2030,25-29,2631,2363,4994
2030,30-34,3198,2807,6005
2030,35-39,3132,2843,5975
2030,40-44,3130,3071,6201
2030,45-49,3614,3689,7303
2030,50-54,3525,3498,7023
2030,55-59,2802,2849,5651
2030,60-64,2761,2802,5563
2030,65-69,2774,2762,5536
2030,70-74,2293,2474,4767
2030,75-79,1722,2018,3740
2030,80-84,884,1162,2046
2030,85-89,451,671,1122
2030,90-94,262,470,732
2030,95-99,71,147,218
2030,100+,0,0,0
2031,0-4,1311,1223,2534
2031,5-9,1502,1400,2902
2031,10-14,1988,1792,3780
2031,15-19,2362,2158,4520
2031,20-24,2180,1958,4138
2031,25-29,2545,2286,4831
2031,30-34,3101,2737,5838
2031,35-39,3133,2866,5999
2031,40-44,3167,3032,6199
2031,45-49,3409,3572,6981
2031,50-54,3635,3577,7212
2031,55-59,2854,2900,5754
2031,60-64,2735,2780,5515
2031,65-69,2766,2770,5536
2031,70-74,2322,2522,4844
2031,75-79,1826,2079,3905
2031,80-84,980,1332,2312
2031,85-89,447,636,1083
2031,90-94,252,470,722
2031,95-99,77,157,234
2031,100+,0,0,0
2032,0-4,1278,1192,2470
2032,5-9,1458,1359,2817
2032,10-14,1855,1668,3523
2032,15-19,2296,2080,4376
2032,20-24,2245,2052,4297
2032,25-29,2451,2179,4630
2032,30-34,2953,2661,5614
2032,35-39,3177,2879,6056
2032,40-44,3174,2977,6151
2032,45-49,3277,3416,6693
2032,50-54,3701,3603,7304
2032,55-59,2955,3064,6019
2032,60-64,2739,2777,5516
2032,65-69,2679,2753,5432
2032,70-74,2446,2598,5044
2032,75-79,1799,2122,3921
2032,80-84,1081,1425,2506
2032,85-89,456,672,1128
2032,90-94,254,456,710
2032,95-99,85,164,249
2032,100+,0,0,0
2033,0-4,1245,1162,2407
2033,5-9,1416,1320,2736
2033,10-14,1719,1575,3294
2033,15-19,2291,2053,4344
2033,20-24,2229,2047,4276
2033,25-29,2372,2159,4531
2033,30-34,2892,2520,5412
2033,35-39,3147,2848,5995
2033,40-44,3162,2946,6108
2033,45-49,3211,3296,6507
2033,50-54,3644,3656,7300
2033,55-59,3090,3185,6275
2033,60-64,2720,2771,5491
2033,65-69,2618,2741,5359
2033,70-74,2502,2644,5146
2033,75-79,1863,2178,4041
2033,80-84,1158,1520,2678
2033,85-89,487,696,1183
2033,90-94,247,449,696
2033,95-99,88,169,257
2033,100+,0,0,0
2034,0-4,1212,1132,2344
2034,5-9,1378,1284,2662
2034,10-14,1603,1493,3096
2034,15-19,2245,1982,4227
2034,20-24,2235,2076,4311
2034,25-29,2303,2132,4435
2034,30-34,2815,2436,5251
2034,35-39,3134,2793,5927
2034,40-44,3146,2907,6053
2034,45-49,3131,3167,6298
2034,50-54,3570,3671,7241
2034,55-59,3273,3318,6591
2034,60-64,2677,2766,5443
2034,65-69,2593,2742,5335
2034,70-74,2511,2643,5154
2034,75-79,1911,2225,4136
2034,80-84,1231,1605,2836
2034,85-89,521,773,1294
2034,90-94,244,429,673
2034,95-99,92,178,270
2034,100+,0,0,0
2035,0-4,1178,1100,2278
2035,5-9,1345,1254,2599
2035,10-14,1551,1445,2996
2035,15-19,2139,1906,4045
2035,20-24,2309,2130,4439
2035,25-29,2215,2017,4232
2035,30-34,2627,2363,4990
2035,35-39,3173,2807,5980
2035,40-44,3098,2834,5932
2035,45-49,3072,3046,6118
2035,50-54,3520,3657,7177
2035,55-59,3404,3449,6853
2035,60-64,2677,2798,5475
2035,65-69,2588,2722,5310
2035,70-74,2505,2628,5133
2035,75-79,1942,2263,4205
2035,80-84,1321,1718,3039
2035,85-89,583,873,1456
2035,90-94,234,398,632
2035,95-99,95,189,284
2035,100+,0,0,0
2036,0-4,1145,1068,2213
2036,5-9,1311,1223,2534
2036,10-14,1502,1400,2902
2036,15-19,1988,1792,3780
2036,20-24,2362,2158,4520
2036,25-29,2180,1958,4138
2036,30-34,2543,2286,4829
2036,35-39,3077,2737,5814
2036,40-44,3100,2859,5959
2036,45-49,3109,3007,6116
2036,50-54,3320,3541,6861
2036,55-59,3512,3528,7040
2036,60-64,2731,2850,5581
2036,65-69,2567,2704,5271
2036,70-74,2504,2640,5144
2036,75-79,1975,2314,4289
2036,80-84,1407,1778,3185
2036,85-89,648,1008,1656
2036,90-94,234,382,616
2036,95-99,91,191,282
2036,100+,0,0,0
2037,0-4,1112,1038,2150
2037,5-9,1278,1192,2470
2037,10-14,1458,1359,2817
2037,15-19,1855,1668,3523
2037,20-24,2296,2080,4376
2037,25-29,2245,2052,4297
2037,30-34,2450,2179,4629
2037,35-39,2930,2661,5591
2037,40-44,3145,2874,6019
2037,45-49,3117,2952,6069
2037,50-54,3190,3387,6577
2037,55-59,3579,3553,7132
2037,60-64,2830,3014,5844
2037,65-69,2575,2705,5280
2037,70-74,2430,2628,5058
2037,75-79,2087,2389,4476
2037,80-84,1388,1821,3209
2037,85-89,722,1085,1807
2037,90-94,242,412,654
2037,95-99,94,186,280
2037,100+,0,0,0
2038,0-4,1083,1010,2093
2038,5-9,1245,1162,2407
2038,10-14,1416,1320,2736
2038,15-19,1719,1575,3294
2038,20-24,2291,2053,4344
2038,25-29,2229,2047,4276
2038,30-34,2371,2159,4530
2038,35-39,2871,2520,5391
2038,40-44,3115,2845,5960
2038,45-49,3106,2921,6027
2038,50-54,3127,3269,6396
2038,55-59,3525,3607,7132
2038,60-64,2964,3134,6098
2038,65-69,2562,2702,5264
2038,70-74,2381,2620,5001
2038,75-79,2142,2435,4577
2038,80-84,1445,1872,3317
2038,85-89,778,1161,1939
2038,90-94,260,434,694
2038,95-99,92,186,278
2038,100+,0,0,0
2039,0-4,1058,987,2045
2039,5-9,1212,1132,2344
2039,10-14,1378,1284,2662
2039,15-19,1603,1493,3096
2039,20-24,2245,1982,4227
2039,25-29,2235,2076,4311
2039,30-34,2303,2132,4435
2039,35-39,2796,2436,5232
2039,40-44,3102,2789,5891
2039,45-49,3091,2884,5975
2039,50-54,3053,3141,6194
2039,55-59,3453,3624,7077
2039,60-64,3140,3266,6406
2039,65-69,2525,2699,5224
2039,70-74,2363,2623,4986
2039,75-79,2153,2439,4592
2039,80-84,1490,1918,3408
2039,85-89,831,1231,2062
2039,90-94,280,490,770
2039,95-99,93,181,274
2039,100+,0,0,0
2040,0-4,1034,966,2000
2040,5-9,1178,1100,2278
2040,10-14,1345,1254,2599
2040,15-19,1551,1445,2996
2040,20-24,2139,1906,4045
2040,25-29,2309,2130,4439
2040,30-34,2215,2017,4232
2040,35-39,2609,2363,4972
2040,40-44,3141,2802,5943
2040,45-49,3043,2813,5856
2040,50-54,2996,3021,6017
2040,55-59,3406,3611,7017
2040,60-64,3266,3395,6661
2040,65-69,2526,2730,5256
2040,70-74,2359,2604,4963
2040,75-79,2146,2425,4571
2040,80-84,1514,1952,3466
2040,85-89,893,1318,2211
2040,90-94,315,551,866
2040,95-99,88,169,257
2040,100+,0,0,0
2041,0-4,1012,947,1959
2041,5-9,1145,1068,2213
2041,10-14,1311,1223,2534
2041,15-19,1502,1400,2902
2041,20-24,1988,1792,3780
2041,25-29,2362,2158,4520
2041,30-34,2180,1958,4138
2041,35-39,2526,2286,4812
2041,40-44,3044,2733,5777
2041,45-49,3046,2837,5883
2041,50-54,3032,2982,6014
2041,55-59,3212,3498,6710
2041,60-64,3369,3472,6841
2041,65-69,2576,2781,5357
2041,70-74,2340,2587,4927
2041,75-79,2144,2436,4580
2041,80-84,1544,1999,3543
2041,85-89,951,1365,2316
2041,90-94,349,635,984
2041,95-99,87,161,248
2041,100+,0,0,0
2042,0-4,994,930,1924
2042,5-9,1112,1038,2150
2042,10-14,1278,1192,2470
2042,15-19,1458,1359,2817
2042,20-24,1855,1668,3523
2042,25-29,2296,2080,4376
2042,30-34,2245,2052,4297
2042,35-39,2434,2179,4613
2042,40-44,2898,2659,5557
