year,age_range,male,female,total
2019,0-4,7717,7149,14866
2019,5-9,7950,7407,15357
2019,10-14,7205,6654,13859
2019,15-19,10100,9207,19307
2019,20-24,12217,11645,23862
2019,25-29,13858,12672,26530
2019,30-34,14116,13796,27912
2019,35-39,17717,17791,35508
2019,40-44,18166,18660,36826
2019,45-49,16063,17034,33097
2019,50-54,15128,16910,32038
2019,55-59,15079,18340,33419
2019,60-64,14760,18388,33148
2019,65-69,12959,16020,28979
2019,70-74,7270,8952,16222
2019,75-79,4275,5904,10179
2019,80-84,2114,3468,5582
2019,85-89,1704,1906,3610
2019,90-94,1096,855,1951
2019,95-99,287,236,523
2019,100+,47,34,81
2020,0-4,7651,7159,14810
2020,5-9,8315,7726,16041
2020,10-14,6997,6424,13421
2020,15-19,9248,8424,17672
2020,20-24,12003,11369,23372
2020,25-29,13447,12430,25877
2020,30-34,14006,13454,27460
2020,35-39,17079,17092,34171
2020,40-44,18605,19039,37644
2020,45-49,16017,16793,32810
2020,50-54,15277,16985,32262
2020,55-59,14857,18049,32906
2020,60-64,14618,18207,32825
2020,65-69,13591,17010,30601
2020,70-74,8228,10183,18411
2020,75-79,4387,5990,10377
2020,80-84,2266,3775,6041
2020,85-89,1535,2011,3546
2020,90-94,1117,884,2001
2020,95-99,306,256,562
2020,100+,0,0,0
2021,0-4,7699,7189,14888
2021,5-9,8383,7829,16212
2021,10-14,7065,6510,13575
2021,15-19,8649,7770,16419
2021,20-24,11452,10815,22267
2021,25-29,13330,12496,25826
2021,30-34,14023,13245,27268
2021,35-39,16043,15981,32024
2021,40-44,18548,18970,37518
2021,45-49,16420,17188,33608
2021,50-54,15354,16936,32290
2021,55-59,14794,17838,32632
2021,60-64,14414,17952,32366
2021,65-69,13761,17506,31267
2021,70-74,9537,11732,21269
2021,75-79,4478,6114,10592
2021,80-84,2523,4130,6653
2021,85-89,1410,2096,3506
2021,90-94,1085,933,2018
2021,95-99,324,268,592
2021,100+,0,0,0
2022,0-4,7777,7343,15120
2022,5-9,8188,7528,15716
2022,10-14,7497,6934,14431
2022,15-19,8093,7266,15359
2022,20-24,10827,10208,21035
2022,25-29,13143,12345,25488
2022,30-34,14128,13135,27263
2022,35-39,15037,14985,30022
2022,40-44,18459,18872,37331
2022,45-49,16926,17497,34423
2022,50-54,15340,17028,32368
2022,55-59,14632,17325,31957
2022,60-64,14502,18194,32696
2022,65-69,13693,17440,31133
2022,70-74,10491,13141,23632
2022,75-79,4873,6570,11443
2022,80-84,2721,4408,7129
2022,85-89,1338,2231,3569
2022,90-94,1036,974,2010
2022,95-99,340,281,621
2022,100+,0,0,0
2023,0-4,7990,7485,15475
2023,5-9,7979,7393,15372
2023,10-14,7873,7267,15140
2023,15-19,7472,6826,14298
2023,20-24,10506,9724,20230
2023,25-29,12631,11993,24624
2023,30-34,13930,12831,26761
2023,35-39,14566,14395,28961
2023,40-44,18105,18457,36562
2023,45-49,17241,17886,35127
2023,50-54,15533,16956,32489
2023,55-59,14529,16889,31418
2023,60-64,14525,18182,32707
2023,65-69,13650,17698,31348
2023,70-74,11172,14298,25470
2023,75-79,5407,7143,12550
2023,80-84,2989,4672,7661
2023,85-89,1309,2394,3703
2023,90-94,949,1026,1975
2023,95-99,359,307,666
2023,100+,0,0,0
2024,0-4,8323,7744,16067
2024,5-9,7717,7149,14866
2024,10-14,7950,7407,15357
2024,15-19,7197,6654,13851
2024,20-24,10075,9204,19279
2024,25-29,12178,11624,23802
2024,30-34,13795,12646,26441
2024,35-39,14012,13755,27767
2024,40-44,17498,17715,35213
2024,45-49,17819,18538,36357
2024,50-54,15621,16863,32484
2024,55-59,14570,16667,31237
2024,60-64,14332,17962,32294
2024,65-69,13738,17794,31532
2024,70-74,11598,15143,26741
2024,75-79,6102,8117,14219
2024,80-84,3214,4933,8147
2024,85-89,1351,2526,3877
2024,90-94,841,1087,1928
2024,95-99,380,315,695
2024,100+,0,0,0
2025,0-4,8320,7743,16063
2025,5-9,7650,7159,14809
2025,10-14,8315,7726,16041
2025,15-19,6991,6424,13415
2025,20-24,9223,8424,17647
2025,25-29,11968,11347,23315
2025,30-34,13388,12405,25793
2025,35-39,13905,13412,27317
2025,40-44,16870,17020,33890
2025,45-49,18248,18916,37164
2025,50-54,15581,16627,32208
2025,55-59,14722,16747,31469
2025,60-64,14133,17686,31819
2025,65-69,13625,17632,31257
2025,70-74,12178,16095,28273
2025,75-79,6915,9249,16164
2025,80-84,3301,5019,8320
2025,85-89,1460,2768,4228
2025,90-94,764,1156,1920
2025,95-99,388,332,720
2025,100+,0,0,0
2026,0-4,8272,7700,15972
2026,5-9,7698,7189,14887
2026,10-14,8383,7829,16212
2026,15-19,7062,6510,13572
2026,20-24,8624,7770,16394
2026,25-29,11422,10796,22218
2026,30-34,13273,12471,25744
2026,35-39,13923,13204,27127
2026,40-44,15851,15912,31763
2026,45-49,18193,18848,37041
2026,50-54,15979,17021,33000
2026,55-59,14804,16704,31508
2026,60-64,14086,17485,31571
2026,65-69,13450,17398,30848
2026,70-74,12354,16583,28937
2026,75-79,8029,10671,18700
2026,80-84,3382,5139,8521
2026,85-89,1638,3041,4679
2026,90-94,707,1213,1920
2026,95-99,379,355,734
2026,100+,0,0,0
2027,0-4,8157,7592,15749
2027,5-9,7776,7343,15119
2027,10-14,8188,7528,15716
2027,15-19,7495,6934,14429
2027,20-24,8069,7266,15335
2027,25-29,10802,10193,20995
2027,30-34,13088,12320,25408
2027,35-39,14028,13097,27125
2027,40-44,14858,14921,29779
2027,45-49,18107,18752,36859
2027,50-54,16476,17329,33805
2027,55-59,14794,16796,31590
2027,60-64,13941,16987,30928
2027,65-69,13544,17643,31187
2027,70-74,12309,16534,28843
2027,75-79,8841,11970,20811
2027,80-84,3699,5547,9246
2027,85-89,1771,3257,5028
2027,90-94,677,1304,1981
2027,95-99,360,376,736
2027,100+,0,0,0
2028,0-4,8032,7477,15509
2028,5-9,7989,7485,15474
2028,10-14,7979,7393,15372
2028,15-19,7870,7267,15137
2028,20-24,7450,6826,14276
2028,25-29,10481,9713,20194
2028,30-34,12582,11968,24550
2028,35-39,13834,12794,26628
2028,40-44,14393,14335,28728
2028,45-49,17763,18341,36104
2028,50-54,16786,17715,34501
2028,55-59,14985,16730,31715
2028,60-64,13854,16566,30420
2028,65-69,13578,17641,31219
2028,70-74,12283,16793,29076
2028,75-79,9425,13034,22459
2028,80-84,4127,6056,10183
2028,85-89,1949,3464,5413
2028,90-94,670,1413,2083
2028,95-99,327,403,730
2028,100+,0,0,0
2029,0-4,7901,7358,15259
2029,5-9,8323,7744,16067
2029,10-14,7717,7149,14866
2029,15-19,7946,7407,15353
2029,20-24,7176,6654,13830
2029,25-29,10049,9196,19245
2029,30-34,12132,11599,23731
2029,35-39,13703,12612,26315
2029,40-44,13850,13698,27548
2029,45-49,17173,17605,34778
2029,50-54,17352,18363,35715
2029,55-59,15074,16639,31713
2029,60-64,13902,16354,30256
2029,65-69,13410,17437,30847
2029,70-74,12374,16897,29271
2029,75-79,9792,13818,23610
2029,80-84,4680,6908,11588
2029,85-89,2097,3662,5759
2029,90-94,696,1499,2195
2029,95-99,292,431,723
2029,100+,0,0,0
2030,0-4,7749,7219,14968
2030,5-9,8320,7743,16063
2030,10-14,7650,7159,14809
2030,15-19,8309,7726,16035
2030,20-24,6971,6424,13395
2030,25-29,9198,8419,17617
2030,30-34,11923,11322,23245
2030,35-39,13300,12373,25673
2030,40-44,13746,13356,27102
2030,45-49,16558,16913,33471
2030,50-54,17767,18738,36505
2030,55-59,15036,16406,31442
2030,60-64,14045,16434,30479
2030,65-69,13223,17167,30390
2030,70-74,12274,16743,29017
2030,75-79,10274,14681,24955
2030,80-84,5295,7867,13162
2030,85-89,2149,3721,5870
2030,90-94,756,1646,2402
2030,95-99,267,456,723
2030,100+,0,0,0
2031,0-4,7572,7057,14629
2031,5-9,8272,7700,15972
2031,10-14,7698,7189,14887
2031,15-19,8376,7829,16205
2031,20-24,7041,6510,13551
2031,25-29,8599,7767,16366
2031,30-34,11379,10772,22151
2031,35-39,13185,12439,25624
2031,40-44,13762,13150,26912
2031,45-49,15557,15813,31370
2031,50-54,17713,18670,36383
2031,55-59,15423,16795,32218
2031,60-64,14124,16392,30516
2031,65-69,13180,16971,30151
2031,70-74,12121,16523,28644
2031,75-79,10427,15120,25547
2031,80-84,6142,9072,15214
2031,85-89,2202,3811,6013
2031,90-94,852,1807,2659
2031,95-99,249,478,727
2031,100+,0,0,0
2032,0-4,7382,6885,14267
2032,5-9,8157,7592,15749
2032,10-14,7776,7343,15119
2032,15-19,8182,7528,15710
2032,20-24,7472,6934,14406
2032,25-29,8044,7265,15309
2032,30-34,10761,10169,20930
2032,35-39,13001,12288,25289
2032,40-44,13866,13042,26908
2032,45-49,14581,14827,29408
2032,50-54,17631,18575,36206
2032,55-59,15902,17098,33000
2032,60-64,14114,16484,30598
2032,65-69,13045,16487,29532
2032,70-74,12207,16753,28960
2032,75-79,10383,15070,25453
2032,80-84,6754,10172,16926
2032,85-89,2417,4126,6543
2032,90-94,918,1931,2849
2032,95-99,242,514,756
2032,100+,0,0,0
2033,0-4,7192,6711,13903
2033,5-9,8032,7477,15509
2033,10-14,7989,7485,15474
2033,15-19,7973,7393,15366
2033,20-24,7846,7267,15113
2033,25-29,7425,6825,14250
2033,30-34,10441,9691,20132
2033,35-39,12498,11936,24434
2033,40-44,13674,12741,26415
2033,45-49,14125,14244,28369
2033,50-54,17295,18168,35463
2033,55-59,16202,17480,33682
2033,60-64,14296,16418,30714
2033,65-69,12965,16079,29044
2033,70-74,12235,16753,28988
2033,75-79,10357,15304,25661
2033,80-84,7188,11060,18248
2033,85-89,2710,4520,7230
2033,90-94,1009,2055,3064
2033,95-99,239,560,799
2033,100+,0,0,0
2034,0-4,7000,6533,13533
2034,5-9,7901,7358,15259
2034,10-14,8323,7744,16067
2034,15-19,7711,7149,14860
2034,20-24,7922,7407,15329
2034,25-29,7151,6654,13805
2034,30-34,10011,9176,19187
2034,35-39,12050,11567,23617
2034,40-44,13543,12559,26102
2034,45-49,13593,13612,27205
2034,50-54,16721,17437,34158
2034,55-59,16746,18120,34866
2034,60-64,14382,16328,30710
2034,65-69,13010,15876,28886
2034,70-74,12082,16558,28640
2034,75-79,10431,15397,25828
2034,80-84,7457,11717,19174
2034,85-89,3081,5173,8254
2034,90-94,1083,2165,3248
2034,95-99,247,591,838
2034,100+,0,0,0
2035,0-4,6805,6353,13158
2035,5-9,7749,7219,14968
2035,10-14,8320,7743,16063
2035,15-19,7647,7159,14806
2035,20-24,8285,7726,16011
2035,25-29,6946,6424,13370
2035,30-34,9164,8402,17566
2035,35-39,11845,11292,23137
2035,40-44,13147,12322,25469
2035,45-49,13496,13274,26770
2035,50-54,16126,16757,32883
2035,55-59,17158,18495,35653
2035,60-64,14364,16112,30476
2035,65-69,13171,15973,29144
2035,70-74,11943,16331,28274
2035,75-79,10389,15304,25693
2035,80-84,7860,12499,20359
2035,85-89,3503,5929,9432
2035,90-94,1114,2223,3337
2035,95-99,274,667,941
2035,100+,0,0,0
2036,0-4,6616,6179,12795
2036,5-9,7572,7057,14629
2036,10-14,8272,7700,15972
2036,15-19,7696,7189,14885
2036,20-24,8353,7829,16182
2036,25-29,7016,6510,13526
2036,30-34,8568,7753,16321
2036,35-39,11306,10745,22051
2036,40-44,13036,12388,25424
2036,45-49,13514,13070,26584
2036,50-54,15156,15671,30827
2036,55-59,17117,18434,35551
2036,60-64,14751,16503,31254
2036,65-69,13270,15950,29220
2036,70-74,11935,16171,28106
2036,75-79,10301,15145,25446
2036,80-84,8020,12921,20941
2036,85-89,4088,6879,10967
2036,90-94,1152,2307,3459
2036,95-99,316,747,1063
2036,100+,0,0,0
2037,0-4,6443,6017,12460
2037,5-9,7382,6885,14267
2037,10-14,8157,7592,15749
2037,15-19,7776,7343,15119
2037,20-24,8160,7528,15688
2037,25-29,7447,6934,14381
2037,30-34,8015,7254,15269
2037,35-39,10693,10144,20837
2037,40-44,12857,12239,25096
2037,45-49,13617,12965,26582
2037,50-54,14209,14696,28905
2037,55-59,17044,18346,35390
2037,60-64,15226,16809,32035
2037,65-69,13278,16054,29332
2037,70-74,11843,15733,27576
2037,75-79,10404,15391,25795
2037,80-84,8017,12918,20935
2037,85-89,4513,7756,12269
2037,90-94,1280,2539,3819
2037,95-99,345,811,1156
2037,100+,0,0,0
2038,0-4,6282,5867,12149
2038,5-9,7192,6711,13903
2038,10-14,8032,7477,15509
2038,15-19,7989,7485,15474
2038,20-24,7955,7393,15348
2038,25-29,7821,7267,15088
2038,30-34,7398,6817,14215
2038,35-39,10377,9666,20043
2038,40-44,12362,11891,24253
2038,45-49,13431,12667,26098
2038,50-54,13770,14121,27891
2038,55-59,16727,17949,34676
2038,60-64,15527,17191,32718
2038,65-69,13470,16003,29473
2038,70-74,11796,15367,27163
2038,75-79,10456,15432,25888
2038,80-84,8026,13161,21187
2038,85-89,4823,8458,13281
2038,90-94,1454,2823,4277
2038,95-99,383,878,1261
2038,100+,0,0,0
2039,0-4,6132,5728,11860
2039,5-9,7000,6533,13533
2039,10-14,7901,7358,15259
2039,15-19,8322,7744,16066
2039,20-24,7697,7149,14846
2039,25-29,7897,7407,15304
2039,30-34,7126,6648,13774
2039,35-39,9953,9151,19104
2039,40-44,11920,11524,23444
2039,45-49,13304,12487,25791
2039,50-54,13254,13498,26752
2039,55-59,16180,17232,33412
2039,60-64,16062,17829,33891
2039,65-69,13569,15925,29494
2039,70-74,11861,15195,27056
2039,75-79,10351,15283,25634
2039,80-84,8111,13281,21392
2039,85-89,5020,8994,14014
2039,90-94,1672,3274,4946
2039,95-99,412,934,1346
2039,100+,0,0,0
2040,0-4,6005,5611,11616
2040,5-9,6805,6353,13158
2040,10-14,7749,7219,14968
2040,15-19,8319,7743,16062
2040,20-24,7633,7159,14792
2040,25-29,8260,7726,15986
2040,30-34,6921,6419,13340
2040,35-39,9111,8378,17489
2040,40-44,11718,11250,22968
2040,45-49,12915,12251,25166
2040,50-54,13161,13163,26324
2040,55-59,15605,16559,32164
2040,60-64,16455,18198,34653
2040,65-69,13550,15714,29264
2040,70-74,12007,15289,27296
2040,75-79,10232,15070,25302
2040,80-84,8083,13204,21287
2040,85-89,5282,9581,14863
2040,90-94,1895,3746,5641
2040,95-99,420,954,1374
2040,100+,0,0,0
2041,0-4,5902,5514,11416
2041,5-9,6616,6179,12795
2041,10-14,7572,7057,14629
2041,15-19,8271,7700,15971
2041,20-24,7683,7189,14872
2041,25-29,8328,7828,16156
2041,30-34,6991,6505,13496
2041,35-39,8520,7729,16249
2041,40-44,11185,10706,21891
2041,45-49,12806,12317,25123
2041,50-54,13178,12958,26136
2041,55-59,14665,15486,30151
2041,60-64,16414,18140,34554
2041,65-69,13920,16096,30016
2041,70-74,12098,15268,27366
2041,75-79,10227,14916,25143
2041,80-84,8022,13069,21091
2041,85-89,5395,9899,15294
2041,90-94,2209,4339,6548
2041,95-99,434,990,1424
2041,100+,0,0,0
2042,0-4,5814,5433,11247
2042,5-9,6443,6017,12460
2042,10-14,7382,6885,14267
2042,15-19,8156,7592,15748
2042,20-24,7763,7343,15106
2042,25-29,8135,7528,15663
2042,30-34,7422,6928,14350
2042,35-39,7970,7230,15200
