year,age_range,male,female,total
2019,0-4,11233,10588,21821
2019,5-9,12254,11159,23413
2019,10-14,12722,11478,24200
2019,15-19,14224,13402,27626
2019,20-24,15874,14705,30579
2019,25-29,15395,14887,30282
2019,30-34,15147,15561,30708
2019,35-39,18846,20766,39612
2019,40-44,18694,21523,40217
2019,45-49,17441,19592,37033
2019,50-54,16366,18522,34888
2019,55-59,14690,16891,31581
2019,60-64,12522,14717,27239
2019,65-69,10071,12219,22290
2019,70-74,5576,6633,12209
2019,75-79,3653,4824,8477
2019,80-84,2008,3130,5138
2019,85-89,1346,1542,2888
2019,90-94,645,659,1304
2019,95-99,152,188,340
2019,100+,23,38,61
2020,0-4,10676,9898,20574
2020,5-9,12511,11621,24132
2020,10-14,12191,10984,23175
2020,15-19,13434,12699,26133
2020,20-24,16012,14807,30819
2020,25-29,15498,14753,30251
2020,30-34,14968,15202,30170
2020,35-39,18246,19892,38138
2020,40-44,19106,21800,40906
2020,45-49,17176,19505,36681
2020,50-54,16635,18827,35462
2020,55-59,15032,17457,32489
2020,60-64,12713,14908,27621
2020,65-69,10638,12904,23542
2020,70-74,6252,7619,13871
2020,75-79,3676,4742,8418
2020,80-84,2168,3381,5549
2020,85-89,1275,1650,2925
2020,90-94,676,726,1402
2020,95-99,170,190,360
2020,100+,0,0,0
2021,0-4,10013,9258,19271
2021,5-9,12493,11646,24139
2021,10-14,12032,10911,22943
2021,15-19,12971,12195,25166
2021,20-24,15658,14568,30226
2021,25-29,15875,14765,30640
2021,30-34,15030,15091,30121
2021,35-39,17108,18541,35649
2021,40-44,19081,21736,40817
2021,45-49,17516,20002,37518
2021,50-54,16828,19069,35897
2021,55-59,15498,17834,33332
2021,60-64,12823,15092,27915
2021,65-69,10866,13387,24253
2021,70-74,7181,8845,16026
2021,75-79,3726,4756,8482
2021,80-84,2295,3581,5876
2021,85-89,1262,1813,3075
2021,90-94,685,740,1425
2021,95-99,191,207,398
2021,100+,0,0,0
2022,0-4,9271,8620,17891
2022,5-9,12154,11311,23465
2022,10-14,12157,11130,23287
2022,15-19,12781,11809,24590
2022,20-24,15069,14005,29074
2022,25-29,16151,15182,31333
2022,30-34,15197,15027,30224
2022,35-39,16114,17072,33186
2022,40-44,19177,21746,40923
2022,45-49,17766,20401,38167
2022,50-54,16962,19367,36329
2022,55-59,15513,17901,33414
2022,60-64,13314,15641,28955
2022,65-69,11021,13619,24640
2022,70-74,7946,9858,17804
2022,75-79,3886,5028,8914
2022,80-84,2513,3723,6236
2022,85-89,1204,1964,3168
2022,90-94,694,788,1482
2022,95-99,210,210,420
2022,100+,0,0,0
2023,0-4,8698,8115,16813
2023,5-9,11817,10987,22804
2023,10-14,12070,11139,23209
2023,15-19,12770,11580,24350
2023,20-24,14680,13834,28514
2023,25-29,15992,14832,30824
2023,30-34,15310,14902,30212
2023,35-39,15426,16259,31685
2023,40-44,18985,21428,40413
2023,45-49,18132,20882,39014
2023,50-54,16934,19304,36238
2023,55-59,15583,18074,33657
2023,60-64,13721,16137,29858
2023,65-69,11320,13905,25225
2023,70-74,8569,10854,19423
2023,75-79,4166,5370,9536
2023,80-84,2657,3878,6535
2023,85-89,1227,2138,3365
2023,90-94,684,806,1490
2023,95-99,215,235,450
2023,100+,0,0,0
2024,0-4,8231,7656,15887
2024,5-9,11232,10587,21819
2024,10-14,12254,11159,23413
2024,15-19,12703,11478,24181
2024,20-24,14190,13385,27575
2024,25-29,15824,14680,30504
2024,30-34,15328,14859,30187
2024,35-39,15035,15512,30547
2024,40-44,18615,20675,39290
2024,45-49,18337,21381,39718
2024,50-54,16964,19396,36360
2024,55-59,15762,18255,34017
2024,60-64,13967,16544,30511
2024,65-69,11659,14241,25900
2024,70-74,9016,11548,20564
2024,75-79,4676,6015,10691
2024,80-84,2740,4031,6771
2024,85-89,1285,2279,3564
2024,90-94,668,879,1547
2024,95-99,223,245,468
2024,100+,0,0,0
2025,0-4,7969,7413,15382
2025,5-9,10675,9898,20573
2025,10-14,12511,11621,24132
2025,15-19,12174,10984,23158
2025,20-24,13405,12685,26090
2025,25-29,15962,14782,30744
2025,30-34,15434,14726,30160
2025,35-39,14860,15155,30015
2025,40-44,18023,19805,37828
2025,45-49,18741,21657,40398
2025,50-54,16710,19314,36024
2025,55-59,16030,18562,34592
2025,60-64,14303,17108,31411
2025,65-69,11852,14436,26288
2025,70-74,9537,12209,21746
2025,75-79,5255,6921,12176
2025,80-84,2762,3971,6733
2025,85-89,1396,2478,3874
2025,90-94,635,957,1592
2025,95-99,236,275,511
2025,100+,0,0,0
2026,0-4,7735,7198,14933
2026,5-9,10012,9258,19270
2026,10-14,12493,11646,24139
2026,15-19,12016,10911,22927
2026,20-24,12945,12185,25130
2026,25-29,15609,14543,30152
2026,30-34,15811,14740,30551
2026,35-39,14926,15044,29970
2026,40-44,16900,18461,35361
2026,45-49,18719,21597,40316
2026,50-54,17046,19809,36855
2026,55-59,16222,18806,35028
2026,60-64,14757,17484,32241
2026,65-69,11967,14627,26594
2026,70-74,9756,12681,22437
2026,75-79,6049,8046,14095
2026,80-84,2809,3995,6804
2026,85-89,1487,2636,4123
2026,90-94,634,1059,1693
2026,95-99,240,282,522
2026,100+,0,0,0
2027,0-4,7538,7015,14553
2027,5-9,9270,8620,17890
2027,10-14,12154,11311,23465
2027,15-19,12142,11130,23272
2027,20-24,12756,11804,24560
2027,25-29,15024,13980,29004
2027,30-34,16088,15156,31244
2027,35-39,15094,14982,30076
2027,40-44,15920,17000,32920
2027,45-49,18815,21609,40424
2027,50-54,17294,20206,37500
2027,55-59,16357,19103,35460
2027,60-64,14780,17554,32334
2027,65-69,12438,15169,27607
2027,70-74,9909,12910,22819
2027,75-79,6702,8978,15680
2027,80-84,2948,4241,7189
2027,85-89,1631,2748,4379
2027,90-94,610,1156,1766
2027,95-99,245,303,548
2027,100+,0,0,0
2028,0-4,7363,6854,14217
2028,5-9,8697,8115,16812
2028,10-14,11817,10987,22804
2028,15-19,12056,11139,23195
2028,20-24,12745,11579,24324
2028,25-29,14640,13809,28449
2028,30-34,15930,14806,30736
2028,35-39,15208,14858,30066
2028,40-44,15243,16192,31435
2028,45-49,18629,21292,39921
2028,50-54,17652,20683,38335
2028,55-59,16336,19043,35379
2028,60-64,14856,17729,32585
2028,65-69,12833,15661,28494
2028,70-74,10192,13193,23385
2028,75-79,7230,9893,17123
2028,80-84,3177,4550,7727
2028,85-89,1728,2870,4598
2028,90-94,627,1263,1890
2028,95-99,241,315,556
2028,100+,0,0,0
2029,0-4,7206,6711,13917
2029,5-9,8231,7656,15887
2029,10-14,11232,10587,21819
2029,15-19,12240,11159,23399
2029,20-24,12678,11477,24155
2029,25-29,14156,13363,27519
2029,30-34,15764,14654,30418
2029,35-39,15227,14816,30043
2029,40-44,14861,15449,30310
2029,45-49,18265,20546,38811
2029,50-54,17853,21180,39033
2029,55-59,16369,19138,35507
2029,60-64,15036,17913,32949
2029,65-69,13076,16067,29143
2029,70-74,10511,13523,24034
2029,75-79,7618,10537,18155
2029,80-84,3584,5122,8706
2029,85-89,1785,2992,4777
2029,90-94,663,1353,2016
2029,95-99,235,348,583
2029,100+,0,0,0
2030,0-4,7056,6574,13630
2030,5-9,7969,7413,15382
2030,10-14,10675,9898,20573
2030,15-19,12496,11621,24117
2030,20-24,12149,10984,23133
2030,25-29,13374,12665,26039
2030,30-34,15902,14755,30657
2030,35-39,15332,14683,30015
2030,40-44,14688,15095,29783
2030,45-49,17684,19680,37364
2030,50-54,18245,21453,39698
2030,55-59,16124,19059,35183
2030,60-64,15293,18214,33507
2030,65-69,13390,16613,30003
2030,70-74,10685,13710,24395
2030,75-79,8052,11134,19186
2030,80-84,4023,5891,9914
2030,85-89,1797,2943,4740
2030,90-94,721,1474,2195
2030,95-99,223,383,606
2030,100+,0,0,0
2031,0-4,6910,6441,13351
2031,5-9,7735,7198,14933
2031,10-14,10012,9258,19270
2031,15-19,12478,11646,24124
2031,20-24,11991,10910,22901
2031,25-29,12917,12167,25084
2031,30-34,15549,14516,30065
2031,35-39,15707,14696,30403
2031,40-44,14752,14984,29736
2031,45-49,16579,18345,34924
2031,50-54,18224,21394,39618
2031,55-59,16450,19547,35997
2031,60-64,15477,18453,33930
2031,65-69,13812,16975,30787
2031,70-74,10787,13895,24682
2031,75-79,8235,11567,19802
2031,80-84,4630,6845,11475
2031,85-89,1826,2961,4787
2031,90-94,769,1565,2334
2031,95-99,226,422,648
2031,100+,0,0,0
2032,0-4,6753,6298,13051
2032,5-9,7538,7015,14553
2032,10-14,9270,8620,17890
2032,15-19,12139,11311,23450
2032,20-24,12117,11129,23246
2032,25-29,12729,11786,24515
2032,30-34,14969,13955,28924
2032,35-39,15982,15111,31093
2032,40-44,14919,14920,29839
2032,45-49,15617,16893,32510
2032,50-54,18315,21406,39721
2032,55-59,16689,19939,36628
2032,60-64,15604,18744,34348
2032,65-69,13831,17042,30873
2032,70-74,11213,14411,25624
2032,75-79,8363,11772,20135
2032,80-84,5124,7631,12755
2032,85-89,1924,3150,5074
2032,90-94,843,1627,2470
2032,95-99,217,460,677
2032,100+,0,0,0
2033,0-4,6605,6162,12767
2033,5-9,7363,6854,14217
2033,10-14,8697,8115,16812
2033,15-19,11803,10987,22790
2033,20-24,12031,11138,23169
2033,25-29,12718,11561,24279
2033,30-34,14585,13784,28369
2033,35-39,15825,14762,30587
2033,40-44,15032,14799,29831
2033,45-49,14955,16091,31046
2033,50-54,18132,21092,39224
2033,55-59,17035,20411,37446
2033,60-64,15581,18686,34267
2033,65-69,13903,17212,31115
2033,70-74,11572,14878,26450
2033,75-79,8602,12029,20631
2033,80-84,5517,8396,13913
2033,85-89,2082,3391,5473
2033,90-94,890,1697,2587
2033,95-99,225,500,725
2033,100+,0,0,0
2034,0-4,6456,6026,12482
2034,5-9,7206,6711,13917
2034,10-14,8231,7656,15887
2034,15-19,11219,10587,21806
2034,20-24,12215,11157,23372
2034,25-29,12651,11460,24111
2034,30-34,14101,13337,27438
2034,35-39,15660,14611,30271
2034,40-44,15050,14757,29807
2034,45-49,14584,15353,29937
2034,50-54,17777,20353,38130
2034,55-59,17228,20900,38128
2034,60-64,15614,18779,34393
2034,65-69,14072,17390,31462
2034,70-74,11792,15265,27057
2034,75-79,8871,12331,21202
2034,80-84,5806,8934,14740
2034,85-89,2356,3838,6194
2034,90-94,917,1765,2682
2034,95-99,238,534,772
2034,100+,0,0,0
2035,0-4,6298,5880,12178
2035,5-9,7056,6574,13630
2035,10-14,7969,7413,15382
2035,15-19,10664,9898,20562
2035,20-24,12471,11619,24090
2035,25-29,12124,10969,23093
2035,30-34,13325,12640,25965
2035,35-39,15800,14713,30513
2035,40-44,15158,14625,29783
2035,45-49,14419,15004,29423
2035,50-54,17218,19498,36716
2035,55-59,17617,21175,38792
2035,60-64,15401,18716,34117
2035,65-69,14340,17704,32044
2035,70-74,12105,15811,27916
2035,75-79,9053,12536,21589
2035,80-84,6163,9477,15640
2035,85-89,2662,4446,7108
2035,90-94,930,1756,2686
2035,95-99,264,597,861
2035,100+,0,0,0
2036,0-4,6139,5733,11872
2036,5-9,6910,6441,13351
2036,10-14,7735,7198,14933
2036,15-19,10004,9258,19262
2036,20-24,12453,11644,24097
2036,25-29,11966,10898,22864
2036,30-34,12873,12142,25015
2036,35-39,15453,14476,29929
2036,40-44,15532,14639,30171
2036,45-49,14485,14895,29380
2036,50-54,16149,18179,34328
2036,55-59,17611,21125,38736
2036,60-64,15734,19209,34943
2036,65-69,14539,17954,32493
2036,70-74,12511,16181,28692
2036,75-79,9166,12744,21910
2036,80-84,6335,9890,16225
2036,85-89,3084,5196,8280
2036,90-94,952,1788,2740
2036,95-99,284,646,930
2036,100+,0,0,0
2037,0-4,5982,5588,11570
2037,5-9,6753,6298,13051
2037,10-14,7538,7015,14553
2037,15-19,9265,8620,17885
2037,20-24,12114,11311,23425
2037,25-29,12092,11118,23210
2037,30-34,12688,11761,24449
2037,35-39,14877,13917,28794
2037,40-44,15809,15054,30863
2037,45-49,14648,14832,29480
2037,50-54,15218,16742,31960
2037,55-59,17712,21143,38855
2037,60-64,15979,19604,35583
2037,65-69,14679,18252,32931
2037,70-74,12555,16266,28821
2037,75-79,9559,13249,22808
2037,80-84,6461,10095,16556
2037,85-89,3429,5818,9247
2037,90-94,1017,1932,2949
2037,95-99,315,682,997
2037,100+,0,0,0
2038,0-4,5832,5449,11281
2038,5-9,6605,6162,12767
2038,10-14,7363,6854,14217
2038,15-19,8695,8115,16810
2038,20-24,11778,10987,22765
2038,25-29,12006,11130,23136
2038,30-34,12681,11536,24217
2038,35-39,14498,13748,28246
2038,40-44,15656,14705,30361
2038,45-49,14763,14713,29476
2038,50-54,14577,15950,30527
2038,55-59,17543,20838,38381
2038,60-64,16323,20076,36399
2038,65-69,14678,18210,32888
2038,70-74,12648,16453,29101
2038,75-79,9897,13712,23609
2038,80-84,6672,10352,17024
2038,85-89,3702,6420,10122
2038,90-94,1115,2114,3229
2038,95-99,335,719,1054
2038,100+,0,0,0
2039,0-4,5694,5320,11014
2039,5-9,6456,6026,12482
2039,10-14,7206,6711,13917
2039,15-19,8230,7656,15886
2039,20-24,11196,10587,21783
2039,25-29,12190,11150,23340
2039,30-34,12615,11436,24051
2039,35-39,14019,13304,27323
2039,40-44,15494,14554,30048
2039,45-49,14784,14673,29457
2039,50-54,14220,15222,29442
2039,55-59,17206,20112,37318
2039,60-64,16524,20564,37088
2039,65-69,14729,18316,33045
2039,70-74,12827,16645,29472
2039,75-79,10115,14099,24214
2039,80-84,6912,10647,17559
2039,85-89,3913,6858,10771
2039,90-94,1277,2430,3707
2039,95-99,346,758,1104
2039,100+,0,0,0
2040,0-4,5564,5199,10763
2040,5-9,6298,5880,12178
2040,10-14,7056,6574,13630
2040,15-19,7968,7413,15381
2040,20-24,10643,9898,20541
2040,25-29,12446,11609,24055
2040,30-34,12089,10947,23036
2040,35-39,13248,12610,25858
2040,40-44,15631,14657,30288
2040,45-49,14891,14541,29432
2040,50-54,14059,14877,28936
2040,55-59,16663,19267,35930
2040,60-64,16895,20834,37729
2040,65-69,14529,18256,32785
2040,70-74,13074,16949,30023
2040,75-79,10383,14601,24984
2040,80-84,7055,10825,17880
2040,85-89,4147,7266,11413
2040,90-94,1440,2812,4252
2040,95-99,350,749,1099
2040,100+,0,0,0
2041,0-4,5448,5090,10538
2041,5-9,6139,5733,11872
2041,10-14,6910,6441,13351
2041,15-19,7734,7198,14932
2041,20-24,9984,9258,19242
2041,25-29,12428,11633,24061
2041,30-34,11931,10876,22807
2041,35-39,12800,12113,24913
2041,40-44,15288,14422,29710
2041,45-49,15259,14556,29815
2041,50-54,14124,14769,28893
2041,55-59,15625,17962,33587
2041,60-64,16892,20786,37678
2041,65-69,14847,18740,33587
2041,70-74,13257,17190,30447
2041,75-79,10724,14939,25663
2041,80-84,7139,11009,18148
2041,85-89,4263,7585,11848
2041,90-94,1669,3283,4952
2041,95-99,358,763,1121
2041,100+,0,0,0
2042,0-4,5346,4995,10341
2042,5-9,5982,5588,11570
2042,10-14,6753,6298,13051
2042,15-19,7538,7015,14553
2042,20-24,9246,8620,17866
2042,25-29,12089,11302,23391
2042,30-34,12056,11094,23150
2042,35-39,12615,11734,24349
