year,age_range,male,female,total
2019,0-4,1177,1129,2306
2019,5-9,1148,1132,2280
2019,10-14,1302,1176,2478
2019,15-19,1722,1563,3285
2019,20-24,1900,1842,3742
2019,25-29,1532,1653,3185
2019,30-34,1583,1744,3327
2019,35-39,2030,2373,4403
2019,40-44,2074,2156,4230
2019,45-49,1800,1671,3471
2019,50-54,1811,1435,3246
2019,55-59,1610,1372,2982
2019,60-64,1335,1266,2601
2019,65-69,981,974,1955
2019,70-74,620,639,1259
2019,75-79,422,605,1027
2019,80-84,274,466,740
2019,85-89,104,272,376
2019,90-94,33,93,126
2019,95-99,11,16,27
2019,100+,0,1,1
2020,0-4,1143,1099,2242
2020,5-9,1168,1154,2322
2020,10-14,1221,1094,2315
2020,15-19,1584,1443,3027
2020,20-24,1935,1872,3807
2020,25-29,1650,1702,3352
2020,30-34,1501,1659,3160
2020,35-39,1938,2274,4212
2020,40-44,2146,2268,4414
2020,45-49,1809,1724,3533
2020,50-54,1801,1478,3279
2020,55-59,1649,1383,3032
2020,60-64,1379,1282,2661
2020,65-69,1086,1082,2168
2020,70-74,632,678,1310
2020,75-79,414,546,960
2020,80-84,284,483,767
2020,85-89,128,281,409
2020,90-94,32,120,152
2020,95-99,11,16,27
2020,100+,0,0,0
2021,0-4,1104,1043,2147
2021,5-9,1193,1165,2358
2021,10-14,1192,1096,2288
2021,15-19,1484,1337,2821
2021,20-24,1876,1796,3672
2021,25-29,1768,1770,3538
2021,30-34,1492,1613,3105
2021,35-39,1828,2191,4019
2021,40-44,2141,2314,4455
2021,45-49,1829,1811,3640
2021,50-54,1789,1494,3283
2021,55-59,1707,1417,3124
2021,60-64,1397,1254,2651
2021,65-69,1108,1148,2256
2021,70-74,720,755,1475
2021,75-79,419,545,964
2021,80-84,299,508,807
2021,85-89,144,282,426
2021,90-94,35,126,161
2021,95-99,11,24,35
2021,100+,0,0,0
2022,0-4,1040,995,2035
2022,5-9,1190,1126,2316
2022,10-14,1181,1106,2287
2022,15-19,1430,1304,2734
2022,20-24,1795,1658,3453
2022,25-29,1869,1875,3744
2022,30-34,1473,1610,3083
2022,35-39,1748,2016,3764
2022,40-44,2096,2418,4514
2022,45-49,1924,1865,3789
2022,50-54,1741,1559,3300
2022,55-59,1749,1386,3135
2022,60-64,1468,1301,2769
2022,65-69,1119,1188,2307
2022,70-74,782,782,1564
2022,75-79,436,561,997
2022,80-84,307,511,818
2022,85-89,153,302,455
2022,90-94,41,138,179
2022,95-99,10,27,37
2022,100+,0,0,0
2023,0-4,995,939,1934
2023,5-9,1182,1115,2297
2023,10-14,1154,1128,2282
2023,15-19,1383,1233,2616
2023,20-24,1738,1623,3361
2023,25-29,1922,1873,3795
2023,30-34,1467,1606,3073
2023,35-39,1660,1860,3520
2023,40-44,2057,2466,4523
2023,45-49,1990,1965,3955
2023,50-54,1735,1595,3330
2023,55-59,1755,1398,3153
2023,60-64,1490,1317,2807
2023,65-69,1181,1206,2387
2023,70-74,863,876,1739
2023,75-79,444,538,982
2023,80-84,325,515,840
2023,85-89,157,330,487
2023,90-94,51,144,195
2023,95-99,8,34,42
2023,100+,0,0,0
2024,0-4,944,878,1822
2024,5-9,1177,1129,2306
2024,10-14,1148,1132,2280
2024,15-19,1302,1176,2478
2024,20-24,1722,1563,3285
2024,25-29,1900,1842,3742
2024,30-34,1532,1653,3185
2024,35-39,1573,1744,3317
2024,40-44,2004,2368,4372
2024,45-49,2032,2137,4169
2024,50-54,1750,1647,3397
2024,55-59,1743,1410,3153
2024,60-64,1534,1347,2881
2024,65-69,1245,1226,2471
2024,70-74,878,920,1798
2024,75-79,520,578,1098
2024,80-84,314,504,818
2024,85-89,171,340,511
2024,90-94,54,152,206
2024,95-99,11,36,47
2024,100+,0,0,0
2025,0-4,921,857,1778
2025,5-9,1143,1099,2242
2025,10-14,1168,1154,2322
2025,15-19,1221,1094,2315
2025,20-24,1584,1443,3027
2025,25-29,1935,1872,3807
2025,30-34,1650,1702,3352
2025,35-39,1493,1659,3152
2025,40-44,1913,2270,4183
2025,45-49,2102,2246,4348
2025,50-54,1759,1699,3458
2025,55-59,1735,1453,3188
2025,60-64,1574,1358,2932
2025,65-69,1287,1244,2531
2025,70-74,973,1024,1997
2025,75-79,530,613,1143
2025,80-84,308,454,762
2025,85-89,180,355,535
2025,90-94,66,160,226
2025,95-99,13,47,60
2025,100+,0,0,0
2026,0-4,899,837,1736
2026,5-9,1104,1043,2147
2026,10-14,1193,1165,2358
2026,15-19,1192,1096,2288
2026,20-24,1484,1337,2821
2026,25-29,1876,1796,3672
2026,30-34,1768,1770,3538
2026,35-39,1485,1613,3098
2026,40-44,1804,2187,3991
2026,45-49,2099,2291,4390
2026,50-54,1779,1786,3565
2026,55-59,1725,1469,3194
2026,60-64,1629,1392,3021
2026,65-69,1305,1217,2522
2026,70-74,997,1088,2085
2026,75-79,607,686,1293
2026,80-84,314,457,771
2026,85-89,191,371,562
2026,90-94,74,162,236
2026,95-99,14,50,64
2026,100+,0,0,0
2027,0-4,881,822,1703
2027,5-9,1040,995,2035
2027,10-14,1190,1126,2316
2027,15-19,1181,1106,2287
2027,20-24,1430,1304,2734
2027,25-29,1795,1658,3453
2027,30-34,1869,1875,3744
2027,35-39,1468,1610,3078
2027,40-44,1723,2014,3737
2027,45-49,2056,2395,4451
2027,50-54,1874,1840,3714
2027,55-59,1679,1534,3213
2027,60-64,1670,1361,3031
2027,65-69,1372,1263,2635
2027,70-74,1008,1127,2135
2027,75-79,659,710,1369
2027,80-84,327,475,802
2027,85-89,200,376,576
2027,90-94,79,177,256
2027,95-99,15,52,67
2027,100+,0,0,0
2028,0-4,866,808,1674
2028,5-9,995,939,1934
2028,10-14,1182,1115,2297
2028,15-19,1154,1128,2282
2028,20-24,1383,1233,2616
2028,25-29,1738,1623,3361
2028,30-34,1922,1873,3795
2028,35-39,1464,1606,3070
2028,40-44,1635,1860,3495
2028,45-49,2019,2443,4462
2028,50-54,1940,1940,3880
2028,55-59,1675,1570,3245
2028,60-64,1675,1373,3048
2028,65-69,1393,1279,2672
2028,70-74,1065,1145,2210
2028,75-79,728,798,1526
2028,80-84,336,456,792
2028,85-89,211,381,592
2028,90-94,82,195,277
2028,95-99,18,56,74
2028,100+,0,0,0
2029,0-4,850,793,1643
2029,5-9,944,878,1822
2029,10-14,1177,1129,2306
2029,15-19,1148,1132,2280
2029,20-24,1302,1176,2478
2029,25-29,1722,1563,3285
2029,30-34,1900,1842,3742
2029,35-39,1529,1653,3182
2029,40-44,1550,1744,3294
2029,45-49,1968,2348,4316
2029,50-54,1981,2112,4093
2029,55-59,1690,1622,3312
2029,60-64,1663,1385,3048
2029,65-69,1436,1308,2744
2029,70-74,1122,1163,2285
2029,75-79,744,840,1584
2029,80-84,397,490,887
2029,85-89,203,373,576
2029,90-94,90,200,290
2029,95-99,19,59,78
2029,100+,0,0,0
2030,0-4,833,778,1611
2030,5-9,921,857,1778
2030,10-14,1143,1099,2242
2030,15-19,1168,1154,2322
2030,20-24,1221,1094,2315
2030,25-29,1584,1443,3027
2030,30-34,1935,1872,3807
2030,35-39,1644,1702,3346
2030,40-44,1471,1659,3130
2030,45-49,1878,2253,4131
2030,50-54,2049,2221,4270
2030,55-59,1699,1674,3373
2030,60-64,1654,1427,3081
2030,65-69,1472,1318,2790
2030,70-74,1160,1180,2340
2030,75-79,822,933,1755
2030,80-84,403,517,920
2030,85-89,199,335,534
2030,90-94,95,209,304
2030,95-99,24,63,87
2030,100+,0,0,0
2031,0-4,815,761,1576
2031,5-9,899,837,1736
2031,10-14,1104,1043,2147
2031,15-19,1193,1165,2358
2031,20-24,1192,1096,2288
2031,25-29,1484,1337,2821
2031,30-34,1876,1796,3672
2031,35-39,1759,1770,3529
2031,40-44,1463,1613,3076
2031,45-49,1770,2173,3943
2031,50-54,2044,2266,4310
2031,55-59,1718,1761,3479
2031,60-64,1645,1444,3089
2031,65-69,1525,1351,2876
2031,70-74,1176,1155,2331
2031,75-79,842,995,1837
2031,80-84,465,581,1046
2031,85-89,203,338,541
2031,90-94,100,216,316
2031,95-99,28,64,92
2031,100+,0,0,0
2032,0-4,794,741,1535
2032,5-9,881,822,1703
2032,10-14,1040,995,2035
2032,15-19,1190,1126,2316
2032,20-24,1181,1106,2287
2032,25-29,1430,1304,2734
2032,30-34,1795,1658,3453
2032,35-39,1857,1875,3732
2032,40-44,1446,1610,3056
2032,45-49,1690,2002,3692
2032,50-54,2001,2370,4371
2032,55-59,1808,1815,3623
2032,60-64,1601,1509,3110
2032,65-69,1562,1321,2883
2032,70-74,1235,1199,2434
2032,75-79,850,1028,1878
2032,80-84,505,605,1110
2032,85-89,212,353,565
2032,90-94,105,220,325
2032,95-99,29,70,99
2032,100+,0,0,0
2033,0-4,773,721,1494
2033,5-9,866,808,1674
2033,10-14,995,939,1934
2033,15-19,1182,1115,2297
2033,20-24,1154,1128,2282
2033,25-29,1383,1233,2616
2033,30-34,1738,1623,3361
2033,35-39,1909,1873,3782
2033,40-44,1441,1606,3047
2033,45-49,1604,1850,3454
2033,50-54,1965,2418,4383
2033,55-59,1870,1915,3785
2033,60-64,1597,1544,3141
2033,65-69,1566,1333,2899
2033,70-74,1255,1215,2470
2033,75-79,901,1044,1945
2033,80-84,555,679,1234
2033,85-89,221,340,561
2033,90-94,110,225,335
2033,95-99,30,78,108
2033,100+,0,0,0
2034,0-4,752,701,1453
2034,5-9,850,793,1643
2034,10-14,944,878,1822
2034,15-19,1177,1129,2306
2034,20-24,1148,1132,2280
2034,25-29,1302,1176,2478
2034,30-34,1721,1563,3284
2034,35-39,1887,1842,3729
2034,40-44,1504,1653,3157
2034,45-49,1522,1737,3259
2034,50-54,1915,2323,4238
2034,55-59,1910,2087,3997
2034,60-64,1612,1595,3207
2034,65-69,1556,1345,2901
2034,70-74,1294,1242,2536
2034,75-79,948,1060,2008
2034,80-84,566,713,1279
2034,85-89,262,366,628
2034,90-94,104,220,324
2034,95-99,33,79,112
2034,100+,0,0,0
2035,0-4,728,679,1407
2035,5-9,833,778,1611
2035,10-14,921,857,1778
2035,15-19,1143,1099,2242
2035,20-24,1168,1154,2322
2035,25-29,1221,1094,2315
2035,30-34,1584,1443,3027
2035,35-39,1923,1872,3795
2035,40-44,1619,1702,3321
2035,45-49,1446,1655,3101
2035,50-54,1829,2228,4057
2035,55-59,1976,2196,4172
2035,60-64,1623,1649,3272
2035,65-69,1550,1387,2937
2035,70-74,1332,1255,2587
2035,75-79,982,1079,2061
2035,80-84,628,794,1422
2035,85-89,265,387,652
2035,90-94,102,198,300
2035,95-99,35,85,120
2035,100+,0,0,0
2036,0-4,703,656,1359
2036,5-9,815,761,1576
2036,10-14,899,837,1736
2036,15-19,1104,1043,2147
2036,20-24,1193,1165,2358
2036,25-29,1192,1096,2288
2036,30-34,1484,1337,2821
2036,35-39,1866,1796,3662
2036,40-44,1734,1770,3504
2036,45-49,1438,1612,3050
2036,50-54,1725,2148,3873
2036,55-59,1974,2241,4215
2036,60-64,1643,1736,3379
2036,65-69,1544,1404,2948
2036,70-74,1381,1289,2670
2036,75-79,999,1060,2059
2036,80-84,649,851,1500
2036,85-89,309,439,748
2036,90-94,107,203,310
2036,95-99,37,89,126
2036,100+,0,0,0
2037,0-4,678,633,1311
2037,5-9,794,741,1535
2037,10-14,881,822,1703
2037,15-19,1040,995,2035
2037,20-24,1190,1126,2316
2037,25-29,1181,1106,2287
2037,30-34,1430,1304,2734
2037,35-39,1787,1658,3445
2037,40-44,1832,1875,3707
2037,45-49,1421,1609,3030
2037,50-54,1649,1980,3629
2037,55-59,1935,2345,4280
2037,60-64,1733,1790,3523
2037,65-69,1506,1468,2974
2037,70-74,1418,1261,2679
2037,75-79,1054,1104,2158
2037,80-84,656,882,1538
2037,85-89,336,460,796
2037,90-94,114,216,330
2037,95-99,39,92,131
2037,100+,0,0,0
2038,0-4,653,610,1263
2038,5-9,773,721,1494
2038,10-14,866,808,1674
2038,15-19,995,939,1934
2038,20-24,1182,1115,2297
2038,25-29,1154,1128,2282
2038,30-34,1383,1233,2616
2038,35-39,1732,1623,3355
2038,40-44,1884,1873,3757
2038,45-49,1416,1606,3022
2038,50-54,1565,1830,3395
2038,55-59,1902,2392,4294
2038,60-64,1794,1890,3684
2038,65-69,1505,1504,3009
2038,70-74,1426,1275,2701
2038,75-79,1076,1119,2195
2038,80-84,698,899,1597
2038,85-89,373,519,892
2038,90-94,118,210,328
2038,95-99,42,97,139
2038,100+,0,0,0
2039,0-4,630,589,1219
2039,5-9,752,701,1453
2039,10-14,850,793,1643
2039,15-19,944,878,1822
2039,20-24,1177,1129,2306
2039,25-29,1148,1132,2280
2039,30-34,1302,1176,2478
2039,35-39,1716,1563,3279
2039,40-44,1864,1842,3706
2039,45-49,1479,1652,3131
2039,50-54,1485,1719,3204
2039,55-59,1854,2298,4152
2039,60-64,1834,2058,3892
2039,65-69,1520,1555,3075
2039,70-74,1419,1288,2707
2039,75-79,1113,1146,2259
2039,80-84,739,915,1654
2039,85-89,383,549,932
2039,90-94,142,230,372
2039,95-99,39,93,132
2039,100+,0,0,0
2040,0-4,608,569,1177
2040,5-9,728,679,1407
2040,10-14,833,778,1611
2040,15-19,921,857,1778
2040,20-24,1143,1099,2242
2040,25-29,1168,1154,2322
2040,30-34,1221,1094,2315
2040,35-39,1581,1443,3024
2040,40-44,1899,1872,3771
2040,45-49,1594,1701,3295
2040,50-54,1410,1637,3047
2040,55-59,1770,2203,3973
2040,60-64,1897,2164,4061
2040,65-69,1531,1608,3139
2040,70-74,1413,1326,2739
2040,75-79,1144,1159,2303
2040,80-84,767,932,1699
2040,85-89,421,608,1029
2040,90-94,142,239,381
2040,95-99,38,84,122
2040,100+,0,0,0
2041,0-4,591,552,1143
2041,5-9,703,656,1359
2041,10-14,815,761,1576
2041,15-19,899,837,1736
2041,20-24,1104,1043,2147
2041,25-29,1193,1165,2358
2041,30-34,1192,1096,2288
2041,35-39,1482,1337,2819
2041,40-44,1843,1796,3639
2041,45-49,1709,1769,3478
2041,50-54,1402,1594,2996
2041,55-59,1668,2123,3791
2041,60-64,1893,2207,4100
2041,65-69,1550,1693,3243
2041,70-74,1408,1343,2751
2041,75-79,1186,1191,2377
2041,80-84,779,916,1695
2041,85-89,435,655,1090
2041,90-94,167,276,443
2041,95-99,40,86,126
2041,100+,0,0,0
2042,0-4,576,538,1114
2042,5-9,678,633,1311
2042,10-14,794,741,1535
2042,15-19,881,822,1703
2042,20-24,1040,995,2035
2042,25-29,1190,1126,2316
2042,30-34,1181,1106,2287
2042,35-39,1428,1304,2732
