year,age_range,male,female,total
2019,0-4,2261,2117,4378
2019,5-9,1879,1763,3642
2019,10-14,1804,1669,3473
2019,15-19,3114,2761,5875
2019,20-24,4140,3723,7863
2019,25-29,4693,4215,8908
2019,30-34,4260,3603,7863
2019,35-39,4820,4336,9156
2019,40-44,5115,4315,9430
2019,45-49,4483,4235,8718
2019,50-54,4713,4500,9213
2019,55-59,4786,4841,9627
2019,60-64,4077,4173,8250
2019,65-69,3102,3589,6691
2019,70-74,1607,1968,3575
2019,75-79,1091,1454,2545
2019,80-84,615,939,1554
2019,85-89,494,484,978
2019,90-94,258,166,424
2019,95-99,34,36,70
2019,100+,11,6,17
2020,0-4,2221,2083,4304
2020,5-9,2107,1939,4046
2020,10-14,1639,1517,3156
2020,15-19,2716,2455,5171
2020,20-24,4036,3604,7640
2020,25-29,4594,4201,8795
2020,30-34,4403,3716,8119
2020,35-39,4646,4188,8834
2020,40-44,5178,4398,9576
2020,45-49,4496,4179,8675
2020,50-54,4623,4361,8984
2020,55-59,4775,4833,9608
2020,60-64,4159,4348,8507
2020,65-69,3322,3755,7077
2020,70-74,1870,2238,4108
2020,75-79,1074,1416,2490
2020,80-84,647,1017,1664
2020,85-89,457,503,960
2020,90-94,277,199,476
2020,95-99,43,42,85
2020,100+,0,0,0
2021,0-4,2177,2026,4203
2021,5-9,2221,2067,4288
2021,10-14,1595,1462,3057
2021,15-19,2419,2237,4656
2021,20-24,3864,3388,7252
2021,25-29,4535,4170,8705
2021,30-34,4506,3864,8370
2021,35-39,4459,3948,8407
2021,40-44,5054,4413,9467
2021,45-49,4650,4175,8825
2021,50-54,4605,4315,8920
2021,55-59,4703,4833,9536
2021,60-64,4273,4412,8685
2021,65-69,3431,3854,7285
2021,70-74,2195,2639,4834
2021,75-79,1057,1371,2428
2021,80-84,701,1103,1804
2021,85-89,417,531,948
2021,90-94,285,226,511
2021,95-99,58,42,100
2021,100+,0,0,0
2022,0-4,2122,1960,4082
2022,5-9,2242,2098,4340
2022,10-14,1689,1584,3273
2022,15-19,2188,1981,4169
2022,20-24,3553,3181,6734
2022,25-29,4494,4039,8533
2022,30-34,4580,4075,8655
2022,35-39,4346,3755,8101
2022,40-44,4970,4406,9376
2022,45-49,4815,4218,9033
2022,50-54,4497,4270,8767
2022,55-59,4642,4671,9313
2022,60-64,4412,4612,9024
2022,65-69,3515,3896,7411
2022,70-74,2444,2938,5382
2022,75-79,1110,1433,2543
2022,80-84,740,1154,1894
2022,85-89,390,575,965
2022,90-94,286,241,527
2022,95-99,66,49,115
2022,100+,0,0,0
2023,0-4,2071,1933,4004
2023,5-9,2296,2118,4414
2023,10-14,1762,1669,3431
2023,15-19,1950,1814,3764
2023,20-24,3344,2980,6324
2023,25-29,4348,3894,8242
2023,30-34,4605,4126,8731
2023,35-39,4265,3619,7884
2023,40-44,4928,4456,9384
2023,45-49,4887,4216,9103
2023,50-54,4398,4241,8639
2023,55-59,4597,4585,9182
2023,60-64,4548,4642,9190
2023,65-69,3650,4001,7651
2023,70-74,2607,3149,5756
2023,75-79,1202,1597,2799
2023,80-84,800,1197,1997
2023,85-89,365,617,982
2023,90-94,268,254,522
2023,95-99,83,59,142
2023,100+,0,0,0
2024,0-4,2043,1899,3942
2024,5-9,2261,2117,4378
2024,10-14,1879,1763,3642
2024,15-19,1804,1669,3473
2024,20-24,3114,2761,5875
2024,25-29,4125,3723,7848
2024,30-34,4668,4215,8883
2024,35-39,4232,3599,7831
2024,40-44,4760,4312,9072
2024,45-49,5016,4289,9305
2024,50-54,4360,4191,8551
2024,55-59,4539,4435,8974
2024,60-64,4550,4740,9290
2024,65-69,3797,4038,7835
2024,70-74,2779,3393,6172
2024,75-79,1348,1787,3135
2024,80-84,818,1215,2033
2024,85-89,392,686,1078
2024,90-94,244,274,518
2024,95-99,92,63,155
2024,100+,0,0,0
2025,0-4,1997,1856,3853
2025,5-9,2221,2083,4304
2025,10-14,2107,1939,4046
2025,15-19,1639,1517,3156
2025,20-24,2716,2455,5171
2025,25-29,4026,3604,7630
2025,30-34,4569,4201,8770
2025,35-39,4375,3714,8089
2025,40-44,4589,4164,8753
2025,45-49,5078,4371,9449
2025,50-54,4375,4137,8512
2025,55-59,4453,4300,8753
2025,60-64,4543,4734,9277
2025,65-69,3878,4211,8089
2025,70-74,2980,3551,6531
2025,75-79,1575,2035,3610
2025,80-84,807,1185,1992
2025,85-89,416,747,1163
2025,90-94,229,289,518
2025,95-99,98,77,175
2025,100+,0,0,0
2026,0-4,1948,1812,3760
2026,5-9,2177,2026,4203
2026,10-14,2221,2067,4288
2026,15-19,1595,1462,3057
2026,20-24,2419,2237,4656
2026,25-29,3859,3388,7247
2026,30-34,4510,4170,8680
2026,35-39,4478,3861,8339
2026,40-44,4404,3925,8329
2026,45-49,4956,4387,9343
2026,50-54,4527,4132,8659
2026,55-59,4437,4256,8693
2026,60-64,4478,4737,9215
2026,65-69,3989,4275,8264
2026,70-74,3084,3650,6734
2026,75-79,1852,2403,4255
2026,80-84,796,1150,1946
2026,85-89,453,813,1266
2026,90-94,210,307,517
2026,95-99,101,88,189
2026,100+,0,0,0
2027,0-4,1896,1763,3659
2027,5-9,2122,1960,4082
2027,10-14,2242,2098,4340
2027,15-19,1689,1584,3273
2027,20-24,2188,1981,4169
2027,25-29,3552,3181,6733
2027,30-34,4469,4039,8508
2027,35-39,4551,4068,8619
2027,40-44,4293,3734,8027
2027,45-49,4874,4381,9255
2027,50-54,4689,4175,8864
2027,55-59,4335,4212,8547
2027,60-64,4423,4579,9002
2027,65-69,4123,4471,8594
2027,70-74,3162,3694,6856
2027,75-79,2064,2676,4740
2027,80-84,839,1207,2046
2027,85-89,481,852,1333
2027,90-94,197,335,532
2027,95-99,99,93,192
2027,100+,0,0,0
2028,0-4,1841,1713,3554
2028,5-9,2071,1933,4004
2028,10-14,2296,2118,4414
2028,15-19,1762,1669,3431
2028,20-24,1950,1814,3764
2028,25-29,3344,2980,6324
2028,30-34,4326,3894,8220
2028,35-39,4576,4117,8693
2028,40-44,4214,3598,7812
2028,45-49,4833,4430,9263
2028,50-54,4758,4174,8932
2028,55-59,4243,4184,8427
2028,60-64,4382,4496,8878
2028,65-69,4254,4503,8757
2028,70-74,3286,3799,7085
2028,75-79,2199,2871,5070
2028,80-84,917,1355,2272
2028,85-89,519,885,1404
2028,90-94,185,363,548
2028,95-99,92,98,190
2028,100+,0,0,0
2029,0-4,1782,1660,3442
2029,5-9,2043,1899,3942
2029,10-14,2261,2117,4378
2029,15-19,1879,1763,3642
2029,20-24,1804,1669,3473
2029,25-29,3113,2761,5874
2029,30-34,4106,3723,7829
2029,35-39,4639,4205,8844
2029,40-44,4183,3578,7761
2029,45-49,4670,4286,8956
2029,50-54,4884,4247,9131
2029,55-59,4210,4136,8346
2029,60-64,4330,4351,8681
2029,65-69,4260,4601,8861
2029,70-74,3423,3838,7261
2029,75-79,2347,3096,5443
2029,80-84,1034,1525,2559
2029,85-89,533,901,1434
2029,90-94,201,407,608
2029,95-99,84,107,191
2029,100+,0,0,0
2030,0-4,1719,1602,3321
2030,5-9,1997,1856,3853
2030,10-14,2221,2083,4304
2030,15-19,2107,1939,4046
2030,20-24,1639,1517,3156
2030,25-29,2716,2455,5171
2030,30-34,4008,3604,7612
2030,35-39,4541,4191,8732
2030,40-44,4325,3690,8015
2030,45-49,4502,4138,8640
2030,50-54,4943,4328,9271
2030,55-59,4224,4082,8306
2030,60-64,4250,4219,8469
2030,65-69,4253,4596,8849
2030,70-74,3496,4003,7499
2030,75-79,2518,3239,5757
2030,80-84,1208,1734,2942
2030,85-89,525,876,1401
2030,90-94,216,443,659
2030,95-99,80,114,194
2030,100+,0,0,0
2031,0-4,1646,1535,3181
2031,5-9,1948,1812,3760
2031,10-14,2177,2026,4203
2031,15-19,2221,2067,4288
2031,20-24,1595,1462,3057
2031,25-29,2419,2237,4656
2031,30-34,3842,3388,7230
2031,35-39,4482,4161,8643
2031,40-44,4426,3836,8262
2031,45-49,4321,3899,8220
2031,50-54,4825,4344,9169
2031,55-59,4370,4079,8449
2031,60-64,4234,4176,8410
2031,65-69,4191,4597,8788
2031,70-74,3598,4064,7662
2031,75-79,2605,3329,5934
2031,80-84,1419,2044,3463
2031,85-89,517,850,1367
2031,90-94,236,482,718
2031,95-99,74,121,195
2031,100+,0,0,0
2032,0-4,1570,1465,3035
2032,5-9,1896,1763,3659
2032,10-14,2122,1960,4082
2032,15-19,2242,2098,4340
2032,20-24,1689,1584,3273
2032,25-29,2188,1981,4169
2032,30-34,3537,3181,6718
2032,35-39,4441,4032,8473
2032,40-44,4499,4043,8542
2032,45-49,4212,3708,7920
2032,50-54,4746,4337,9083
2032,55-59,4525,4121,8646
2032,60-64,4135,4132,8267
2032,65-69,4138,4444,8582
2032,70-74,3718,4248,7966
2032,75-79,2670,3368,6038
2032,80-84,1579,2272,3851
2032,85-89,547,897,1444
2032,90-94,249,502,751
2032,95-99,71,132,203
2032,100+,0,0,0
2033,0-4,1494,1394,2888
2033,5-9,1841,1713,3554
2033,10-14,2071,1933,4004
2033,15-19,2296,2118,4414
2033,20-24,1762,1669,3431
2033,25-29,1950,1814,3764
2033,30-34,3331,2980,6311
2033,35-39,4298,3887,8185
2033,40-44,4523,4093,8616
2033,45-49,4137,3573,7710
2033,50-54,4705,4386,9091
2033,55-59,4592,4120,8712
2033,60-64,4049,4105,8154
2033,65-69,4102,4363,8465
2033,70-74,3834,4276,8110
2033,75-79,2770,3464,6234
2033,80-84,1678,2435,4113
2033,85-89,601,1014,1615
2033,90-94,268,519,787
2033,95-99,67,143,210
2033,100+,0,0,0
2034,0-4,1414,1320,2734
2034,5-9,1782,1660,3442
2034,10-14,2043,1899,3942
2034,15-19,2261,2117,4378
2034,20-24,1879,1763,3642
2034,25-29,1804,1669,3473
2034,30-34,3103,2761,5864
2034,35-39,4078,3718,7796
2034,40-44,4585,4180,8765
2034,45-49,4106,3553,7659
2034,50-54,4546,4244,8790
2034,55-59,4711,4192,8903
2034,60-64,4016,4058,8074
2034,65-69,4054,4223,8277
2034,70-74,3839,4369,8208
2034,75-79,2886,3501,6387
2034,80-84,1789,2627,4416
2034,85-89,680,1145,1825
2034,90-94,275,528,803
2034,95-99,74,162,236
2034,100+,0,0,0
2035,0-4,1330,1242,2572
2035,5-9,1719,1602,3321
2035,10-14,1997,1856,3853
2035,15-19,2221,2083,4304
2035,20-24,2107,1939,4046
2035,25-29,1639,1517,3156
2035,30-34,2710,2455,5165
2035,35-39,3981,3601,7582
2035,40-44,4489,4167,8656
2035,45-49,4246,3665,7911
2035,50-54,4384,4099,8483
2035,55-59,4771,4273,9044
2035,60-64,4036,4008,8044
2035,65-69,3984,4100,8084
2035,70-74,3842,4372,8214
2035,75-79,2962,3661,6623
2035,80-84,1929,2756,4685
2035,85-89,800,1308,2108
2035,90-94,272,520,792
2035,95-99,81,179,260
2035,100+,0,0,0
2036,0-4,1252,1168,2420
2036,5-9,1646,1535,3181
2036,10-14,1948,1812,3760
2036,15-19,2177,2026,4203
2036,20-24,2221,2067,4288
2036,25-29,1595,1462,3057
2036,30-34,2417,2237,4654
2036,35-39,3816,3387,7203
2036,40-44,4431,4137,8568
2036,45-49,4345,3811,8156
2036,50-54,4209,3864,8073
2036,55-59,4662,4292,8954
2036,60-64,4182,4007,8189
2036,65-69,3975,4063,8038
2036,70-74,3795,4382,8177
2036,75-79,3061,3727,6788
2036,80-84,2007,2846,4853
2036,85-89,947,1551,2498
2036,90-94,270,511,781
2036,95-99,88,197,285
2036,100+,0,0,0
2037,0-4,1177,1098,2275
2037,5-9,1570,1465,3035
2037,10-14,1896,1763,3659
2037,15-19,2122,1960,4082
2037,20-24,2242,2098,4340
2037,25-29,1689,1584,3273
2037,30-34,2187,1981,4168
2037,35-39,3514,3181,6695
2037,40-44,4392,4010,8402
2037,45-49,4418,4018,8436
2037,50-54,4104,3677,7781
2037,55-59,4588,4287,8875
2037,60-64,4334,4050,8384
2037,65-69,3890,4025,7915
2037,70-74,3754,4243,7997
2037,75-79,3171,3906,7077
2037,80-84,2064,2888,4952
2037,85-89,1059,1730,2789
2037,90-94,288,551,839
2037,95-99,94,207,301
2037,100+,0,0,0
2038,0-4,1106,1032,2138
2038,5-9,1494,1394,2888
2038,10-14,1841,1713,3554
2038,15-19,2071,1933,4004
2038,20-24,2296,2118,4414
2038,25-29,1762,1669,3431
2038,30-34,1950,1814,3764
2038,35-39,3310,2980,6290
2038,40-44,4251,3869,8120
2038,45-49,4443,4068,8511
2038,50-54,4032,3546,7578
2038,55-59,4551,4335,8886
2038,60-64,4401,4051,8452
2038,65-69,3814,4003,7817
2038,70-74,3732,4170,7902
2038,75-79,3277,3939,7216
2038,80-84,2149,2980,5129
2038,85-89,1126,1862,2988
2038,90-94,320,634,954
2038,95-99,101,218,319
2038,100+,0,0,0
2039,0-4,1044,974,2018
2039,5-9,1414,1320,2734
2039,10-14,1782,1660,3442
2039,15-19,2043,1899,3942
2039,20-24,2261,2117,4378
2039,25-29,1879,1763,3642
2039,30-34,1804,1669,3473
2039,35-39,3085,2761,5846
2039,40-44,4035,3703,7738
2039,45-49,4505,4155,8660
2039,50-54,4005,3527,7532
2039,55-59,4399,4194,8593
2039,60-64,4519,4125,8644
2039,65-69,3790,3958,7748
2039,70-74,3694,4043,7737
2039,75-79,3288,4034,7322
2039,80-84,2249,3026,5275
2039,85-89,1204,2016,3220
2039,90-94,369,727,1096
2039,95-99,103,226,329
2039,100+,0,0,0
2040,0-4,989,924,1913
2040,5-9,1330,1242,2572
2040,10-14,1719,1602,3321
2040,15-19,1997,1856,3853
2040,20-24,2221,2083,4304
2040,25-29,2107,1939,4046
2040,30-34,1639,1517,3156
2040,35-39,2694,2455,5149
2040,40-44,3939,3587,7526
2040,45-49,4411,4142,8553
2040,50-54,4141,3640,7781
2040,55-59,4242,4051,8293
2040,60-64,4577,4204,8781
2040,65-69,3807,3909,7716
2040,70-74,3632,3925,7557
2040,75-79,3290,4037,7327
2040,80-84,2312,3165,5477
2040,85-89,1299,2108,3407
2040,90-94,436,828,1264
2040,95-99,100,221,321
2040,100+,0,0,0
2041,0-4,944,883,1827
2041,5-9,1252,1168,2420
2041,10-14,1646,1535,3181
2041,15-19,1948,1812,3760
2041,20-24,2177,2026,4203
2041,25-29,2221,2067,4288
2041,30-34,1595,1462,3057
2041,35-39,2403,2237,4640
2041,40-44,3776,3375,7151
2041,45-49,4354,4112,8466
2041,50-54,4238,3784,8022
2041,55-59,4073,3819,7892
2041,60-64,4470,4222,8692
2041,65-69,3949,3909,7858
2041,70-74,3622,3889,7511
2041,75-79,3249,4044,7293
2041,80-84,2390,3222,5612
2041,85-89,1352,2179,3531
2041,90-94,515,977,1492
2041,95-99,98,217,315
2041,100+,0,0,0
2042,0-4,911,852,1763
2042,5-9,1177,1098,2275
2042,10-14,1570,1465,3035
2042,15-19,1896,1763,3659
2042,20-24,2122,1960,4082
2042,25-29,2242,2098,4340
2042,30-34,1689,1584,3273
2042,35-39,2176,1981,4157
2042,40-44,3477,3171,6648
