year,age_range,male,female,total
2019,0-4,878,801,1679
2019,5-9,694,612,1306
2019,10-14,553,470,1023
2019,15-19,1090,911,2001
2019,20-24,1546,1419,2965
2019,25-29,1745,1602,3347
2019,30-34,1621,1574,3195
2019,35-39,1839,1688,3527
2019,40-44,1803,1719,3522
2019,45-49,1652,1621,3273
2019,50-54,1768,1915,3683
2019,55-59,1919,2113,4032
2019,60-64,1920,2016,3936
2019,65-69,1628,1663,3291
2019,70-74,906,853,1759
2019,75-79,544,594,1138
2019,80-84,317,410,727
2019,85-89,151,189,340
2019,90-94,64,91,155
2019,95-99,14,19,33
2019,100+,0,3,3
2020,0-4,866,807,1673
2020,5-9,796,696,1492
2020,10-14,496,425,921
2020,15-19,965,803,1768
2020,20-24,1468,1363,2831
2020,25-29,1733,1536,3269
2020,30-34,1643,1602,3245
2020,35-39,1790,1648,3438
2020,40-44,1873,1751,3624
2020,45-49,1588,1592,3180
2020,50-54,1770,1846,3616
2020,55-59,1855,2098,3953
2020,60-64,1901,2037,3938
2020,65-69,1750,1757,3507
2020,70-74,1010,1017,2027
2020,75-79,543,581,1124
2020,80-84,338,429,767
2020,85-89,158,211,369
2020,90-94,67,101,168
2020,95-99,15,21,36
2020,100+,0,0,0
2021,0-4,842,801,1643
2021,5-9,889,755,1644
2021,10-14,472,449,921
2021,15-19,858,678,1536
2021,20-24,1386,1274,2660
2021,25-29,1690,1534,3224
2021,30-34,1703,1606,3309
2021,35-39,1710,1647,3357
2021,40-44,1887,1692,3579
2021,45-49,1617,1626,3243
2021,50-54,1711,1824,3535
2021,55-59,1823,2005,3828
2021,60-64,1854,2060,3914
2021,65-69,1813,1789,3602
2021,70-74,1178,1227,2405
2021,75-79,538,584,1122
2021,80-84,353,452,805
2021,85-89,180,223,403
2021,90-94,69,105,174
2021,95-99,16,24,40
2021,100+,0,0,0
2022,0-4,860,787,1647
2022,5-9,867,814,1681
2022,10-14,560,484,1044
2022,15-19,721,575,1296
2022,20-24,1285,1144,2429
2022,25-29,1693,1544,3237
2022,30-34,1707,1616,3323
2022,35-39,1646,1607,3253
2022,40-44,1900,1691,3591
2022,45-49,1664,1642,3306
2022,50-54,1665,1748,3413
2022,55-59,1775,1940,3715
2022,60-64,1853,2112,3965
2022,65-69,1829,1837,3666
2022,70-74,1298,1367,2665
2022,75-79,592,605,1197
2022,80-84,351,485,836
2022,85-89,191,243,434
2022,90-94,64,109,173
2022,95-99,23,29,52
2022,100+,0,0,0
2023,0-4,863,803,1666
2023,5-9,886,813,1699
2023,10-14,630,528,1158
2023,15-19,627,530,1157
2023,20-24,1207,1014,2221
2023,25-29,1596,1505,3101
2023,30-34,1709,1596,3305
2023,35-39,1638,1582,3220
2023,40-44,1868,1718,3586
2023,45-49,1719,1669,3388
2023,50-54,1643,1676,3319
2023,55-59,1741,1919,3660
2023,60-64,1828,2068,3896
2023,65-69,1813,1925,3738
2023,70-74,1397,1457,2854
2023,75-79,656,685,1341
2023,80-84,378,499,877
2023,85-89,191,261,452
2023,90-94,74,110,184
2023,95-99,24,31,55
2023,100+,0,0,0
2024,0-4,870,810,1680
2024,5-9,878,801,1679
2024,10-14,694,612,1306
2024,15-19,553,470,1023
2024,20-24,1090,911,2001
2024,25-29,1546,1419,2965
2024,30-34,1745,1602,3347
2024,35-39,1612,1574,3186
2024,40-44,1814,1688,3502
2024,45-49,1772,1712,3484
2024,50-54,1605,1599,3204
2024,55-59,1703,1889,3592
2024,60-64,1824,2069,3893
2024,65-69,1787,1951,3738
2024,70-74,1456,1571,3027
2024,75-79,761,774,1535
2024,80-84,411,497,908
2024,85-89,198,299,497
2024,90-94,77,108,185
2024,95-99,23,37,60
2024,100+,0,0,0
2025,0-4,859,800,1659
2025,5-9,866,807,1673
2025,10-14,796,696,1492
2025,15-19,496,425,921
2025,20-24,965,803,1768
2025,25-29,1468,1363,2831
2025,30-34,1733,1536,3269
2025,35-39,1635,1602,3237
2025,40-44,1765,1648,3413
2025,45-49,1839,1745,3584
2025,50-54,1542,1569,3111
2025,55-59,1707,1821,3528
2025,60-64,1764,2055,3819
2025,65-69,1771,1974,3745
2025,70-74,1568,1663,3231
2025,75-79,849,925,1774
2025,80-84,410,488,898
2025,85-89,216,315,531
2025,90-94,80,121,201
2025,95-99,24,40,64
2025,100+,0,0,0
2026,0-4,848,789,1637
2026,5-9,842,801,1643
2026,10-14,889,755,1644
2026,15-19,472,449,921
2026,20-24,858,678,1536
2026,25-29,1386,1274,2660
2026,30-34,1690,1534,3224
2026,35-39,1694,1606,3300
2026,40-44,1686,1647,3333
2026,45-49,1852,1687,3539
2026,50-54,1570,1601,3171
2026,55-59,1649,1799,3448
2026,60-64,1736,1964,3700
2026,65-69,1730,1998,3728
2026,70-74,1629,1697,3326
2026,75-79,991,1118,2109
2026,80-84,408,491,899
2026,85-89,230,333,563
2026,90-94,93,129,222
2026,95-99,26,40,66
2026,100+,0,0,0
2027,0-4,834,777,1611
2027,5-9,860,787,1647
2027,10-14,867,814,1681
2027,15-19,560,484,1044
2027,20-24,721,575,1296
2027,25-29,1285,1144,2429
2027,30-34,1693,1544,3237
2027,35-39,1698,1616,3314
2027,40-44,1621,1607,3228
2027,45-49,1865,1686,3551
2027,50-54,1615,1618,3233
2027,55-59,1605,1723,3328
2027,60-64,1691,1901,3592
2027,65-69,1730,2048,3778
2027,70-74,1644,1743,3387
2027,75-79,1094,1249,2343
2027,80-84,450,510,960
2027,85-89,230,358,588
2027,90-94,98,141,239
2027,95-99,24,43,67
2027,100+,0,0,0
2028,0-4,817,762,1579
2028,5-9,863,803,1666
2028,10-14,886,813,1699
2028,15-19,630,528,1158
2028,20-24,627,530,1157
2028,25-29,1207,1014,2221
2028,30-34,1596,1505,3101
2028,35-39,1701,1596,3297
2028,40-44,1613,1582,3195
2028,45-49,1833,1713,3546
2028,50-54,1669,1646,3315
2028,55-59,1585,1651,3236
2028,60-64,1659,1883,3542
2028,65-69,1708,2006,3714
2028,70-74,1631,1828,3459
2028,75-79,1178,1331,2509
2028,80-84,502,583,1085
2028,85-89,249,369,618
2028,90-94,98,153,251
2028,95-99,28,42,70
2028,100+,0,0,0
2029,0-4,795,741,1536
2029,5-9,870,810,1680
2029,10-14,878,801,1679
2029,15-19,694,612,1306
2029,20-24,553,470,1023
2029,25-29,1090,911,2001
2029,30-34,1546,1419,2965
2029,35-39,1736,1602,3338
2029,40-44,1588,1574,3162
2029,45-49,1780,1685,3465
2029,50-54,1722,1689,3411
2029,55-59,1550,1574,3124
2029,60-64,1624,1856,3480
2029,65-69,1705,2008,3713
2029,70-74,1608,1853,3461
2029,75-79,1232,1435,2667
2029,80-84,586,663,1249
2029,85-89,271,370,641
2029,90-94,102,176,278
2029,95-99,30,43,73
2029,100+,0,0,0
2030,0-4,770,717,1487
2030,5-9,859,800,1659
2030,10-14,866,807,1673
2030,15-19,796,696,1492
2030,20-24,496,425,921
2030,25-29,965,803,1768
2030,30-34,1468,1363,2831
2030,35-39,1724,1536,3260
2030,40-44,1610,1602,3212
2030,45-49,1732,1645,3377
2030,50-54,1789,1721,3510
2030,55-59,1490,1544,3034
2030,60-64,1628,1789,3417
2030,65-69,1650,1994,3644
2030,70-74,1594,1875,3469
2030,75-79,1325,1519,2844
2030,80-84,651,790,1441
2030,85-89,269,362,631
2030,90-94,113,184,297
2030,95-99,30,50,80
2030,100+,0,0,0
2031,0-4,738,688,1426
2031,5-9,848,789,1637
2031,10-14,842,801,1643
2031,15-19,889,755,1644
2031,20-24,472,449,921
2031,25-29,858,678,1536
2031,30-34,1386,1274,2660
2031,35-39,1681,1534,3215
2031,40-44,1669,1606,3275
2031,45-49,1655,1643,3298
2031,50-54,1802,1665,3467
2031,55-59,1518,1576,3094
2031,60-64,1574,1766,3340
2031,65-69,1625,1905,3530
2031,70-74,1558,1897,3455
2031,75-79,1377,1550,2927
2031,80-84,758,954,1712
2031,85-89,266,362,628
2031,90-94,120,195,315
2031,95-99,34,52,86
2031,100+,0,0,0
2032,0-4,703,656,1359
2032,5-9,834,777,1611
2032,10-14,860,787,1647
2032,15-19,867,814,1681
2032,20-24,560,484,1044
2032,25-29,721,575,1296
2032,30-34,1285,1144,2429
2032,35-39,1684,1544,3228
2032,40-44,1674,1616,3290
2032,45-49,1592,1603,3195
2032,50-54,1815,1665,3480
2032,55-59,1561,1593,3154
2032,60-64,1532,1691,3223
2032,65-69,1581,1844,3425
2032,70-74,1559,1947,3506
2032,75-79,1388,1591,2979
2032,80-84,834,1062,1896
2032,85-89,293,380,673
2032,90-94,120,212,332
2032,95-99,35,57,92
2032,100+,0,0,0
2033,0-4,666,622,1288
2033,5-9,817,762,1579
2033,10-14,863,803,1666
2033,15-19,886,813,1699
2033,20-24,630,528,1158
2033,25-29,627,530,1157
2033,30-34,1207,1014,2221
2033,35-39,1588,1505,3093
2033,40-44,1676,1596,3272
2033,45-49,1585,1579,3164
2033,50-54,1784,1691,3475
2033,55-59,1613,1621,3234
2033,60-64,1511,1620,3131
2033,65-69,1552,1827,3379
2033,70-74,1538,1905,3443
2033,75-79,1374,1666,3040
2033,80-84,897,1129,2026
2033,85-89,329,437,766
2033,90-94,130,216,346
2033,95-99,36,61,97
2033,100+,0,0,0
2034,0-4,629,587,1216
2034,5-9,795,741,1536
2034,10-14,870,810,1680
2034,15-19,878,801,1679
2034,20-24,694,612,1306
2034,25-29,553,470,1023
2034,30-34,1090,911,2001
2034,35-39,1539,1419,2958
2034,40-44,1711,1602,3313
2034,45-49,1561,1572,3133
2034,50-54,1732,1662,3394
2034,55-59,1664,1664,3328
2034,60-64,1477,1546,3023
2034,65-69,1520,1799,3319
2034,70-74,1535,1907,3442
2034,75-79,1355,1688,3043
2034,80-84,939,1216,2155
2034,85-89,387,497,884
2034,90-94,140,218,358
2034,95-99,37,71,108
2034,100+,0,0,0
2035,0-4,592,554,1146
2035,5-9,770,717,1487
2035,10-14,859,800,1659
2035,15-19,866,807,1673
2035,20-24,796,696,1492
2035,25-29,496,425,921
2035,30-34,965,803,1768
2035,35-39,1463,1363,2826
2035,40-44,1699,1536,3235
2035,45-49,1585,1602,3187
2035,50-54,1685,1623,3308
2035,55-59,1728,1696,3424
2035,60-64,1421,1519,2940
2035,65-69,1527,1738,3265
2035,70-74,1490,1897,3387
2035,75-79,1348,1714,3062
2035,80-84,1015,1293,2308
2035,85-89,430,597,1027
2035,90-94,140,216,356
2035,95-99,41,76,117
2035,100+,0,0,0
2036,0-4,557,522,1079
2036,5-9,738,688,1426
2036,10-14,848,789,1637
2036,15-19,842,801,1643
2036,20-24,889,755,1644
2036,25-29,472,449,921
2036,30-34,858,678,1536
2036,35-39,1383,1274,2657
2036,40-44,1657,1534,3191
2036,45-49,1644,1606,3250
2036,50-54,1611,1623,3234
2036,55-59,1742,1640,3382
2036,60-64,1448,1551,2999
2036,65-69,1478,1719,3197
2036,70-74,1470,1814,3284
2036,75-79,1325,1739,3064
2036,80-84,1061,1325,2386
2036,85-89,503,725,1228
2036,90-94,139,220,359
2036,95-99,44,81,125
2036,100+,0,0,0
2037,0-4,522,490,1012
2037,5-9,703,656,1359
2037,10-14,834,777,1611
2037,15-19,860,787,1647
2037,20-24,867,814,1681
2037,25-29,560,484,1044
2037,30-34,721,575,1296
2037,35-39,1285,1144,2429
2037,40-44,1660,1544,3204
2037,45-49,1648,1615,3263
2037,50-54,1550,1585,3135
2037,55-59,1756,1640,3396
2037,60-64,1490,1568,3058
2037,65-69,1440,1649,3089
2037,70-74,1437,1759,3196
2037,75-79,1329,1787,3116
2037,80-84,1072,1365,2437
2037,85-89,556,809,1365
2037,90-94,154,236,390
2037,95-99,43,90,133
2037,100+,0,0,0
2038,0-4,491,461,952
2038,5-9,666,622,1288
2038,10-14,817,762,1579
2038,15-19,863,803,1666
2038,20-24,886,813,1699
2038,25-29,630,528,1158
2038,30-34,627,530,1157
2038,35-39,1206,1014,2220
2038,40-44,1567,1505,3072
2038,45-49,1650,1594,3244
2038,50-54,1544,1562,3106
2038,55-59,1727,1666,3393
2038,60-64,1541,1596,3137
2038,65-69,1422,1581,3003
2038,70-74,1411,1745,3156
2038,75-79,1314,1754,3068
2038,80-84,1065,1433,2498
2038,85-89,602,862,1464
2038,90-94,177,274,451
2038,95-99,48,93,141
2038,100+,0,0,0
2039,0-4,464,437,901
2039,5-9,629,587,1216
2039,10-14,795,741,1536
2039,15-19,870,810,1680
2039,20-24,878,801,1679
2039,25-29,694,612,1306
2039,30-34,553,470,1023
2039,35-39,1090,911,2001
2039,40-44,1520,1419,2939
2039,45-49,1683,1600,3283
2039,50-54,1521,1555,3076
2039,55-59,1676,1637,3313
2039,60-64,1592,1639,3231
2039,65-69,1391,1510,2901
2039,70-74,1387,1723,3110
2039,75-79,1315,1757,3072
2039,80-84,1053,1455,2508
2039,85-89,633,932,1565
2039,90-94,211,315,526
2039,95-99,54,94,148
2039,100+,0,0,0
2040,0-4,442,415,857
2040,5-9,592,554,1146
2040,10-14,770,717,1487
2040,15-19,859,800,1659
2040,20-24,866,807,1673
2040,25-29,796,696,1492
2040,30-34,496,425,921
2040,35-39,965,803,1768
2040,40-44,1446,1363,2809
2040,45-49,1672,1536,3208
2040,50-54,1543,1583,3126
2040,55-59,1630,1598,3228
2040,60-64,1654,1671,3325
2040,65-69,1340,1483,2823
2040,70-74,1392,1665,3057
2040,75-79,1276,1748,3024
2040,80-84,1049,1478,2527
2040,85-89,683,990,1673
2040,90-94,233,379,612
2040,95-99,53,92,145
2040,100+,0,0,0
2041,0-4,425,398,823
2041,5-9,557,522,1079
2041,10-14,738,688,1426
2041,15-19,848,789,1637
2041,20-24,842,801,1643
2041,25-29,889,755,1644
2041,30-34,472,449,921
2041,35-39,858,678,1536
2041,40-44,1368,1274,2642
2041,45-49,1630,1534,3164
2041,50-54,1599,1587,3186
2041,55-59,1558,1598,3156
2041,60-64,1668,1615,3283
2041,65-69,1366,1514,2880
2041,70-74,1348,1645,2993
2041,75-79,1260,1672,2932
2041,80-84,1032,1500,2532
2041,85-89,715,1015,1730
2041,90-94,271,459,730
2041,95-99,52,94,146
2041,100+,0,0,0
2042,0-4,415,388,803
2042,5-9,522,490,1012
2042,10-14,703,656,1359
2042,15-19,834,777,1611
2042,20-24,860,787,1647
2042,25-29,867,814,1681
