cunli,adult2019,chilren2019,adult2020,chilren2020,adult2021,chilren2021,adult_diff,children_diff
臺中市清水區中興里,264,75,256,72,245,68,-19,-7
臺中市清水區西社里,1711,401,1692,400,1687,392,-24,-9
臺中市清水區南社里,8285,1825,8412,1808,8615,1810,330,-15
臺中市清水區裕嘉里,1212,166,1183,159,1130,143,-82,-23
臺中市清水區臨江里,1192,155,1158,136,1134,141,-58,-14
臺中市清水區秀水里,3455,549,3434,561,3412,550,-43,1
臺中市清水區武鹿里,2645,403,2641,372,2645,378,0,-25
臺中市清水區海濱里,1652,211,1647,198,1664,215,12,4
臺中市清水區槺榔里,4675,710,5070,779,5588,881,913,171
臺中市清水區中社里,2199,436,2210,454,2188,467,-11,31
臺中市清水區高西里,1030,116,1018,117,1015,113,-15,-3
臺中市清水區高南里,1042,124,1015,122,990,124,-52,0
臺中市清水區高東里,979,94,951,82,923,79,-56,-15
臺中市清水區高北里,951,137,919,117,894,111,-57,-26
臺中市清水區高美里,1018,156,1000,159,990,143,-28,-13
臺中市清水區國姓里,1682,273,1639,260,1566,242,-116,-31
臺中市清水區菁埔里,1751,298,1746,281,1722,256,-29,-42
臺中市清水區頂湳里,1402,189,1376,181,1349,173,-53,-16
臺中市清水區田寮里,2021,311,1997,294,1971,279,-50,-32
臺中市清水區橋頭里,5957,1155,6008,1159,5939,1109,-18,-46
臺中市清水區下湳里,2190,387,2129,351,2103,318,-87,-69
臺中市清水區東山里,967,130,953,126,934,118,-33,-12
臺中市清水區楊厝里,956,157,936,134,922,137,-34,-20
臺中市清水區海風里,1129,162,1135,164,1123,162,-6,0
臺中市清水區吳厝里,1239,188,1226,182,1193,176,-46,-12
臺中市沙鹿區居仁里,1082,196,1046,195,1007,167,-75,-29
臺中市沙鹿區洛泉里,1484,446,1460,434,1431,417,-53,-29
臺中市沙鹿區沙鹿里,670,232,652,231,622,213,-48,-19
臺中市沙鹿區美仁里,370,126,360,107,348,103,-22,-23
臺中市沙鹿區興仁里,1972,545,1961,537,1899,490,-73,-55
臺中市沙鹿區斗抵里,3555,714,3522,672,3503,653,-52,-61
臺中市沙鹿區鹿峰里,4216,903,4281,973,4314,1016,98,113
臺中市沙鹿區鹿寮里,5655,1362,5635,1330,5532,1301,-123,-61
臺中市沙鹿區竹林里,6189,1450,6135,1442,6032,1389,-157,-61
臺中市沙鹿區犁分里,901,241,871,232,856,223,-45,-18
臺中市沙鹿區北勢里,4170,1041,4148,975,4205,961,35,-80
臺中市沙鹿區福興里,3216,624,3226,622,3332,609,116,-15
臺中市沙鹿區晉江里,1461,190,1452,185,1441,178,-20,-12
臺中市沙鹿區六路里,4581,939,4706,962,4744,923,163,-16
臺中市沙鹿區南勢里,2934,695,2914,683,2870,659,-64,-36
臺中市沙鹿區埔子里,4886,1066,4963,1070,5048,1055,162,-11
臺中市沙鹿區公明里,3632,661,3640,637,3603,630,-29,-31
臺中市沙鹿區清泉里,2025,335,2009,317,1973,309,-52,-26
臺中市沙鹿區西勢里,1786,210,1740,198,1718,195,-68,-15
臺中市沙鹿區興安里,2761,623,2759,576,2715,555,-46,-68
臺中市沙鹿區三鹿里,6221,1554,6361,1523,6545,1496,324,-58
臺中市梧棲區頂寮里,2962,474,3089,513,3068,527,106,53
臺中市梧棲區下寮里,1593,270,1597,250,1593,225,0,-45
臺中市梧棲區中正里,3120,508,3043,484,3020,459,-100,-49
臺中市梧棲區中和里,384,80,362,71,353,57,-31,-23
臺中市梧棲區文化里,884,149,880,136,877,142,-7,-7
臺中市梧棲區安仁里,669,109,630,106,606,96,-63,-13
臺中市梧棲區草湳里,5122,903,5059,892,4980,884,-142,-19
臺中市梧棲區南簡里,4344,830,4400,835,4487,837,143,7
臺中市梧棲區福德里,3855,796,4071,829,4157,869,302,73
臺中市梧棲區大庄里,6246,1493,6173,1482,6229,1490,-17,-3
臺中市梧棲區大村里,4937,1136,4897,1158,4861,1164,-76,28
臺中市梧棲區興農里,1949,299,1921,285,1901,267,-48,-32
臺中市梧棲區永寧里,1837,333,1820,335,1835,328,-2,-5
臺中市梧棲區永安里,2056,322,2020,299,2000,289,-56,-33
臺中市后里區廣福里,1588,245,1609,261,1615,247,27,2
臺中市后里區仁里里,819,143,795,140,771,133,-48,-10
臺中市后里區義里里,2516,459,2437,447,2406,443,-110,-16
臺中市后里區后里里,3005,525,2936,513,2875,483,-130,-42
臺中市后里區厚里里,1720,286,1692,269,1682,274,-38,-12
臺中市后里區墩東里,3844,858,3830,839,3740,813,-104,-45
臺中市后里區墩西里,1535,305,1470,300,1405,303,-130,-2
臺中市后里區墩南里,2739,490,2753,469,2723,468,-16,-22
臺中市后里區墩北里,2858,566,2895,560,2874,561,16,-5
臺中市后里區中和里,2006,389,1959,365,1931,360,-75,-29
臺中市后里區舊社里,1810,356,1833,350,1835,351,25,-5
臺中市后里區聯合里,1255,182,1247,165,1212,151,-43,-31
臺中市后里區太平里,1750,287,1715,282,1694,258,-56,-29
臺中市后里區眉山里,2563,461,2538,430,2512,390,-51,-71
臺中市后里區泰安里,1095,135,1095,138,1087,136,-8,1
臺中市后里區公館里,1691,292,1693,299,1703,270,12,-22
臺中市后里區月眉里,1543,268,1540,270,1527,250,-16,-18
臺中市后里區義德里,2119,342,2046,332,1999,312,-120,-30
臺中市神岡區神岡里,2621,441,2560,402,2537,401,-84,-40
臺中市神岡區庄前里,1801,305,1849,325,1834,324,33,19
臺中市神岡區北庄里,2108,346,2058,335,2046,331,-62,-15
臺中市神岡區庄後里,1777,337,1782,359,1743,326,-34,-11
臺中市神岡區社口里,6131,1160,6163,1202,6168,1211,37,51
臺中市神岡區社南里,4435,928,4339,872,4267,841,-168,-87
臺中市神岡區三角里,2039,362,2021,362,2018,346,-21,-16
臺中市神岡區岸裡里,2331,321,2274,304,2229,285,-102,-36
臺中市神岡區大社里,3825,528,3803,522,3756,505,-69,-23
臺中市神岡區豐洲里,5776,806,5695,772,5547,757,-229,-49
臺中市神岡區神洲里,2065,360,2035,342,2007,324,-58,-36
臺中市神岡區溪洲里,2262,337,2222,321,2180,289,-82,-48
臺中市神岡區圳前里,1873,323,1864,322,1780,320,-93,-3
臺中市神岡區新庄里,3368,600,3342,576,3306,542,-62,-58
臺中市神岡區圳堵里,1668,251,1642,246,1632,237,-36,-14
臺中市神岡區山皮里,851,120,847,106,811,103,-40,-17
臺中市潭子區潭陽里,9399,1720,9215,1669,9087,1636,-312,-84
臺中市潭子區潭秀里,979,169,947,169,924,152,-55,-17
臺中市潭子區潭北里,1846,338,1831,324,1810,309,-36,-29
臺中市潭子區福仁里,8840,1305,8773,1297,8668,1239,-172,-66
臺中市潭子區頭家里,4631,1014,4661,1034,4619,1038,-12,24
臺中市潭子區甘蔗里,8380,1298,8237,1255,8079,1187,-301,-111
臺中市潭子區東寶里,10108,1483,9931,1438,9833,1350,-275,-133
臺中市潭子區大富里,2419,367,2411,361,2392,327,-27,-40
臺中市潭子區大豐里,5249,869,5283,864,5291,823,42,-46
臺中市潭子區栗林里,3716,463,3640,454,3660,462,-56,-1
臺中市潭子區嘉仁里,3214,567,3299,620,3275,596,61,29
臺中市潭子區新田里,1198,120,1189,114,1164,102,-34,-18
臺中市潭子區聚興里,3304,479,3322,478,3318,475,14,-4
臺中市潭子區頭家東里,3641,652,3570,654,3468,673,-173,21
臺中市潭子區家興里,6001,1427,5950,1382,5939,1356,-62,-71
臺中市潭子區家福里,3849,943,3836,941,3851,948,2,5
臺中市大雅區大雅里,3617,637,3554,618,3450,577,-167,-60
臺中市大雅區員林里,8052,1890,7897,1869,7858,1846,-194,-44
臺中市大雅區六寶里,5144,992,5071,940,5051,921,-93,-71
臺中市大雅區秀山里,2690,471,2676,462,2701,451,11,-20
臺中市大雅區忠義里,2936,406,2911,392,2876,403,-60,-3
臺中市大雅區橫山里,3554,668,3567,639,3544,621,-10,-47
臺中市大雅區三和里,4539,900,4492,856,4434,843,-105,-57
臺中市大雅區西寶里,4132,799,4110,767,4100,729,-32,-70
臺中市大雅區上楓里,5331,1032,5290,996,5288,1003,-43,-29
臺中市大雅區二和里,5322,1022,5292,1050,5151,990,-171,-32
臺中市大雅區四德里,4142,830,4129,813,4074,814,-68,-16
臺中市大雅區上雅里,5199,955,5188,969,5094,916,-105,-39
臺中市大雅區文雅里,5248,853,5152,829,5115,832,-133,-21
臺中市大雅區大楓里,4318,741,4294,724,4319,730,1,-11
臺中市大雅區雅楓里,3148,585,3069,565,2966,523,-182,-62
臺中市新社區新社里,2591,450,2571,455,2542,438,-49,-12
臺中市新社區復盛里,1500,265,1461,260,1444,239,-56,-26
臺中市新社區中正里,1060,174,1050,179,1022,168,-38,-6
臺中市新社區月湖里,739,134,741,121,724,113,-15,-21
臺中市新社區崑山里,828,108,819,96,815,87,-13,-21
臺中市新社區大南里,1392,169,1368,153,1368,148,-24,-21
臺中市新社區永源里,2303,306,2291,301,2247,285,-56,-21
臺中市新社區中興里,389,40,385,35,378,33,-11,-7
臺中市新社區協成里,2281,346,2253,305,2199,271,-82,-75
臺中市新社區東興里,892,125,871,117,857,106,-35,-19
臺中市新社區慶西里,645,54,626,53,609,46,-36,-8
臺中市新社區中和里,400,36,384,36,370,37,-30,1
臺中市新社區福興里,838,78,815,77,775,73,-63,-5
臺中市石岡區石岡里,993,169,955,155,914,158,-79,-11
臺中市石岡區萬安里,1196,176,1180,177,1155,165,-41,-11
臺中市石岡區九房里,917,123,888,121,902,114,-15,-9
臺中市石岡區金星里,917,121,893,110,884,103,-33,-18
臺中市石岡區龍興里,464,64,455,60,434,59,-30,-5
臺中市石岡區萬興里,1142,161,1110,135,1071,128,-71,-33
臺中市石岡區梅子里,1338,188,1316,182,1289,184,-49,-4
臺中市石岡區土牛里,770,82,749,77,741,68,-29,-14
臺中市石岡區德興里,1099,134,1051,126,1039,114,-60,-20
臺中市石岡區和盛里,942,73,931,72,934,72,-8,-1
臺中市外埔區永豐里,853,124,841,120,833,121,-20,-3
臺中市外埔區六分里,1852,341,1836,326,1805,322,-47,-19
臺中市外埔區三崁里,1488,184,1450,174,1475,175,-13,-9
臺中市外埔區大同里,3844,697,3833,673,3777,665,-67,-32
臺中市外埔區水美里,2854,359,2808,344,2741,319,-113,-40
臺中市外埔區大東里,5381,869,5330,870,5249,816,-132,-53
臺中市外埔區馬鳴里,1084,166,1070,170,1036,161,-48,-5
臺中市外埔區中山里,990,152,969,153,954,154,-36,2
臺中市外埔區鐵山里,1696,220,1666,197,1639,188,-57,-32
臺中市外埔區土城里,1247,174,1231,164,1190,149,-57,-25
臺中市外埔區廍子里,933,123,902,109,878,104,-55,-19
臺中市大安區南埔里,799,90,790,85,774,81,-25,-9
臺中市大安區南庄里,810,89,791,83,757,68,-53,-21
臺中市大安區中庄里,2119,321,2103,328,2056,309,-63,-12
臺中市大安區龜売里,1172,160,1152,153,1121,138,-51,-22
臺中市大安區福興里,890,121,892,126,874,127,-16,6
臺中市大安區東安里,935,169,934,158,907,144,-28,-25
臺中市大安區頂安里,703,88,689,71,675,60,-28,-28
臺中市大安區永安里,1414,201,1405,186,1386,181,-28,-20
臺中市大安區福住里,841,107,828,107,823,97,-18,-10
臺中市大安區海墘里,1151,128,1129,118,1104,109,-47,-19
臺中市大安區西安里,1419,225,1402,213,1377,193,-42,-32
臺中市大安區松雅里,736,93,757,88,769,82,33,-11
臺中市烏日區烏日里,6924,1153,6965,1101,6903,1051,-21,-102
臺中市烏日區湖日里,2050,291,2013,274,1970,274,-80,-17
臺中市烏日區三和里,4066,692,4294,716,4844,813,778,121
臺中市烏日區榮泉里,4198,988,4429,1079,4818,1249,620,261
臺中市烏日區學田里,2074,258,2110,255,2069,245,-5,-13
臺中市烏日區九德里,11043,2318,10895,2308,10730,2226,-313,-92
臺中市烏日區仁德里,6346,1489,6310,1457,6207,1404,-139,-85
臺中市烏日區前竹里,1732,309,1319,255,1267,242,-465,-67
臺中市烏日區五光里,1382,155,1367,134,1370,139,-12,-16
臺中市烏日區光明里,1742,260,1662,240,1621,228,-121,-32
臺中市烏日區東園里,1810,323,1745,319,1804,315,-6,-8
臺中市烏日區溪埧里,3663,559,3599,523,3532,498,-131,-61
臺中市烏日區螺潭里,1734,239,1763,239,1741,238,7,-1
臺中市烏日區北里里,1360,191,1346,202,1318,191,-42,0
臺中市烏日區南里里,1104,154,1096,152,1099,151,-5,-3
臺中市烏日區溪尾里,634,84,629,80,612,70,-22,-14
臺中市大肚區王田里,3595,579,3481,548,3433,528,-162,-51
臺中市大肚區中和里,693,99,669,99,667,101,-26,2
臺中市大肚區福山里,2833,507,2788,485,2723,452,-110,-55
臺中市大肚區營埔里,1214,170,1170,166,1183,159,-31,-11
臺中市大肚區社腳里,1932,305,1879,293,1861,260,-71,-45
臺中市大肚區新興里,2128,308,2072,301,2031,288,-97,-20
臺中市大肚區大東里,2501,475,2472,448,2417,437,-84,-38
臺中市大肚區大肚里,1669,360,1641,347,1634,331,-35,-29
臺中市大肚區永和里,631,83,604,79,580,69,-51,-14
臺中市大肚區磺溪里,1323,207,1335,210,1318,213,-5,6
臺中市大肚區永順里,1343,192,1323,188,1283,186,-60,-6
臺中市大肚區成功里,758,122,743,123,719,114,-39,-8
臺中市大肚區山陽里,1020,168,1006,169,987,149,-33,-19
臺中市大肚區頂街里,6484,1180,6434,1151,6342,1094,-142,-86
臺中市大肚區瑞井里,4253,731,4212,737,4134,686,-119,-45
臺中市大肚區蔗廍里,4018,733,3985,705,4078,676,60,-57
臺中市大肚區自強里,2812,418,2750,398,2698,400,-114,-18
臺中市龍井區竹坑里,2604,443,2548,415,2512,406,-92,-37
臺中市龍井區龍東里,2306,386,2291,381,2303,372,-3,-14
臺中市龍井區龍西里,1557,270,1517,244,1480,225,-77,-45
臺中市龍井區田中里,2879,526,2974,544,3047,543,168,17
臺中市龍井區福田里,821,110,824,96,817,98,-4,-12
臺中市龍井區麗水里,1863,294,1837,275,1810,273,-53,-21
臺中市龍井區龍津里,4181,751,4119,717,4063,696,-118,-55
臺中市龍井區三德里,2450,382,2405,376,2418,398,-32,16
臺中市龍井區忠和里,4236,801,4195,807,4112,745,-124,-56
臺中市龍井區山腳里,5076,952,5019,897,4964,876,-112,-76
臺中市龍井區龍泉里,6247,1218,6313,1254,6333,1150,86,-68
臺中市龍井區龍崗里,2155,431,2142,430,2185,405,30,-26
臺中市龍井區新庄里,5299,980,5378,930,5400,905,101,-75
臺中市龍井區南寮里,1342,229,1310,217,1289,207,-53,-22
臺中市龍井區新東里,3963,661,3969,653,3888,618,-75,-43
臺中市龍井區東海里,7514,1440,7449,1460,7380,1402,-134,-38
臺中市霧峰區桐林里,890,138,877,150,874,124,-16,-14
臺中市霧峰區吉峰里,7624,1022,7471,1019,7368,1043,-256,21
臺中市霧峰區甲寅里,3809,548,3761,556,3659,525,-150,-23
臺中市霧峰區本鄉里,1837,255,1785,252,1741,246,-96,-9
臺中市霧峰區中正里,1622,246,1612,246,1580,261,-42,15
臺中市霧峰區錦榮里,954,153,944,152,921,145,-33,-8
臺中市霧峰區萊園里,798,144,772,134,767,118,-31,-26
臺中市霧峰區本堂里,4531,838,4494,828,4401,808,-130,-30
臺中市霧峰區坑口里,2305,393,2242,392,2202,376,-103,-17
臺中市霧峰區北柳里,3243,536,3205,531,3160,506,-83,-30
臺中市霧峰區南柳里,1606,281,1556,289,1515,280,-91,-1
臺中市霧峰區四德里,1959,266,1953,277,1924,291,-35,25
臺中市霧峰區五福里,2006,283,2014,293,2022,289,16,6
臺中市霧峰區萬豐里,2066,371,2009,322,1924,315,-142,-56
臺中市霧峰區舊正里,1643,274,1587,251,1557,254,-86,-20
臺中市霧峰區峰谷里,859,130,846,123,846,116,-13,-14
臺中市霧峰區六股里,1899,358,1868,342,1837,314,-62,-44
臺中市霧峰區丁台里,1844,335,1787,326,1748,313,-96,-22
臺中市霧峰區北勢里,1727,367,1691,355,1672,337,-55,-30
臺中市霧峰區南勢里,1093,155,1067,158,1053,146,-40,-9
臺中市太平區太平里,4333,805,4273,810,4174,757,-159,-48
臺中市太平區長億里,5035,998,5072,1069,5258,1121,223,123
臺中市太平區中平里,3437,649,3364,614,3298,591,-139,-58
臺中市太平區中興里,2695,446,2615,434,2507,405,-188,-41
臺中市太平區建國里,2358,307,2312,328,2271,292,-87,-15
臺中市太平區東平里,3512,679,3531,655,3419,618,-93,-61
臺中市太平區宜欣里,4984,866,4875,838,4831,806,-153,-60
臺中市太平區中山里,2926,359,2873,340,2877,339,-49,-20
臺中市太平區坪林里,2568,338,2554,337,2535,323,-33,-15
臺中市太平區光華里,4231,567,4201,545,4101,527,-130,-40
臺中市太平區新坪里,6677,1256,6793,1291,6734,1239,57,-17
臺中市太平區新光里,6020,1168,6084,1224,6130,1274,110,106
臺中市太平區新福里,5344,1009,5527,1065,5542,1113,198,104
臺中市太平區頭汴里,1377,186,1348,162,1312,138,-65,-48
臺中市太平區東汴里,892,86,885,93,884,89,-8,3
臺中市太平區興隆里,2593,434,2590,432,2561,415,-32,-19
臺中市太平區光隆里,2635,515,2565,495,2491,479,-144,-36
臺中市太平區德隆里,3971,797,3895,746,3797,738,-174,-59
臺中市太平區黃竹里,473,31,460,22,452,18,-21,-13
臺中市太平區永成里,5834,1071,5812,1113,5808,1137,-26,66
臺中市太平區永平里,3440,601,3357,571,3253,518,-187,-83
臺中市太平區成功里,3391,620,3368,614,3324,572,-67,-48
臺中市太平區東和里,2449,442,2437,444,2383,437,-66,-5
臺中市太平區中政里,3100,483,3099,473,3074,462,-26,-21
臺中市太平區平安里,1830,306,1755,304,1663,272,-167,-34
臺中市太平區建興里,2495,314,2437,296,2369,277,-126,-37
臺中市太平區新興里,4352,1287,4634,1410,4777,1458,425,171
臺中市太平區新高里,6185,1673,6616,1865,7053,2220,868,547
臺中市太平區新吉里,4902,922,4843,915,4767,903,-135,-19
臺中市太平區新城里,4793,959,4820,976,4927,978,134,19
臺中市太平區宜佳里,5292,717,5183,703,5095,676,-197,-41
臺中市太平區宜昌里,3162,451,3082,441,3027,391,-135,-60
臺中市太平區光明里,3051,418,3067,432,3042,391,-9,-27
臺中市太平區豐年里,3451,531,3357,485,3296,474,-155,-57
臺中市太平區大興里,2134,212,2111,208,2048,188,-86,-24
臺中市太平區勤益里,1712,233,1670,213,1615,193,-97,-40
臺中市太平區聖和里,1221,142,1200,126,1192,126,-29,-16
臺中市太平區福隆里,3053,431,2982,384,2960,357,-93,-74
臺中市太平區永隆里,2070,375,2020,372,1971,365,-99,-10
臺中市大里區大里里,2951,386,2900,419,2961,392,10,6
臺中市大里區新里里,8640,1463,8832,1460,8874,1412,234,-51
臺中市大里區樹王里,2868,762,2933,766,2936,776,68,14
臺中市大里區東興里,5951,942,5740,885,5563,845,-388,-97
臺中市大里區祥興里,5616,872,5661,849,5708,798,92,-74
臺中市大里區日新里,3199,591,3175,563,3269,573,70,-18
臺中市大里區西榮里,4598,808,4549,820,4448,776,-150,-32
臺中市大里區內新里,7135,1206,7088,1231,6986,1208,-149,2
臺中市大里區東昇里,2787,512,2777,536,2738,507,-49,-5
臺中市大里區立仁里,4591,691,4515,632,4453,620,-138,-71
臺中市大里區新仁里,6352,1019,6303,988,6290,985,-62,-34
臺中市大里區大元里,3511,698,3470,679,3372,635,-139,-63
臺中市大里區夏田里,768,102,760,103,740,85,-28,-17
臺中市大里區仁化里,7281,1500,7155,1472,7013,1407,-268,-93
臺中市大里區健民里,3668,499,3672,511,3808,557,140,58
臺中市大里區塗城里,6999,1231,6859,1181,6670,1134,-329,-97
臺中市大里區瑞城里,9819,1926,9732,1883,9597,1864,-222,-62
臺中市大里區金城里,7981,1669,7811,1605,7678,1531,-303,-138
臺中市大里區東湖里,8783,1310,8772,1252,8762,1188,-21,-122
臺中市大里區西湖里,2501,401,2452,393,2402,378,-99,-23
臺中市大里區國光里,5108,909,5017,859,4905,810,-203,-99
臺中市大里區大明里,3411,547,3355,509,3359,489,-52,-58
臺中市大里區永隆里,8881,2805,9030,2811,9066,2880,185,75
臺中市大里區長榮里,7363,1652,7244,1593,7147,1547,-216,-105
臺中市大里區中新里,4649,1003,4584,986,4600,966,-49,-37
臺中市大里區立德里,6727,1303,6666,1248,6532,1193,-195,-110
臺中市大里區仁德里,5031,1086,4904,1116,4794,1097,-237,11
臺中市和平區南勢里,1453,151,1417,146,1409,135,-44,-16
臺中市和平區天輪里,322,14,322,13,322,12,0,-2
臺中市和平區博愛里,1257,203,1223,210,1203,187,-54,-16
臺中市和平區中坑里,338,35,338,37,324,33,-14,-2
臺中市和平區自由里,801,133,794,120,790,120,-11,-13
臺中市和平區達觀里,877,137,882,141,849,130,-28,-7
臺中市和平區梨山里,1476,223,1419,213,1419,197,-57,-26
臺中市和平區平等里,664,122,656,117,653,125,-11,3
